Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.002,12237900.0,-90.294
-1.9,13.003,12238000.0,-90.295
-1.8,13.002,12238900.0,-90.296
-1.7,13.008,12241600.0,-90.281
-1.6,12.998,12240200.0,-90.284
-1.5,12.998,12244400.0,-90.275
-1.4,13.005,12238300.0,-90.291
-1.3,13.001,12239000.0,-90.271
-1.2,13.0,12237800.0,-90.274
-1.1,12.999,12244800.0,-90.293
-1.0,12.999,12243700.0,-90.295
-0.9,12.997,12241400.0,-90.286
-0.8,12.998,12243100.0,-90.278
-0.7,13.0,12245200.0,-90.284
-0.6,13.004,12240000.0,-90.281
-0.5,12.998,12242700.0,-90.304
-0.4,12.999,12246700.0,-90.296
-0.3,12.998,12243800.0,-90.304
-0.2,12.996,12245600.0,-90.285
-0.1,13.002,12241300.0,-90.295
0.0,13.0,12241900.0,-90.325
0.1,13.002,12243700.0,-90.329
0.2,13.004,12242500.0,-90.32
0.3,13.008,12244400.0,-90.306
0.4,12.996,12245700.0,-90.272
0.5,13.006,12241800.0,-90.319
0.6,13.005,12240000.0,-90.311
0.7,13.009,12237000.0,-90.319
0.8,13.007,12236900.0,-90.309
0.9,13.002,12240100.0,-90.297
1.0,13.002,12244000.0,-90.295
1.1,13.003,12238300.0,-90.316
1.2,13.002,12234600.0,-90.319
1.3,13.0,12235900.0,-90.317
1.4,13.006,12239100.0,-90.298
1.5,13.002,12238000.0,-90.328
1.6,13.0,12236500.0,-90.301
1.7,12.998,12238200.0,-90.292
1.8,12.999,12235900.0,-90.289
1.9,13.003,12235700.0,-90.312
2.0,12.999,12239700.0,-90.305
2.1,13.002,12239000.0,-90.282
2.2,13.003,12241300.0,-90.293
2.3,13.002,12237800.0,-90.289
2.4,13.007,12238900.0,-90.272
2.5,13.002,12238000.0,-90.3
2.6,13.003,12238000.0,-90.289
2.7,13.005,12241400.0,-90.293
2.8,13.002,12239000.0,-90.293
2.9,12.996,12240400.0,-90.279
3.0,13.002,12240500.0,-90.279
