Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.729,11605500.0,-90.26
-1.9,13.723,11601100.0,-90.236
-1.8,13.725,11599500.0,-90.235
-1.7,13.724,11601500.0,-90.259
-1.6,13.715,11601100.0,-90.279
-1.5,13.723,11606200.0,-90.243
-1.4,13.726,11599600.0,-90.287
-1.3,13.727,11595300.0,-90.283
-1.2,13.724,11597500.0,-90.275
-1.1,13.717,11608300.0,-90.239
-1.0,13.708,11599600.0,-90.227
-0.9,13.716,11607900.0,-90.254
-0.8,13.718,11609000.0,-90.242
-0.7,13.716,11607500.0,-90.243
-0.6,13.725,11599300.0,-90.234
-0.5,13.716,11601300.0,-90.264
-0.4,13.715,11604900.0,-90.234
-0.3,13.713,11602100.0,-90.229
-0.2,13.71,11605900.0,-90.23
-0.1,13.72,11602500.0,-90.246
0.0,13.717,11610500.0,-90.275
0.1,13.713,11605100.0,-90.245
0.2,13.717,11608100.0,-90.275
0.3,13.72,11606100.0,-90.261
0.4,13.707,11605600.0,-90.231
0.5,13.713,11604400.0,-90.231
0.6,13.725,11610500.0,-90.259
0.7,13.719,11605600.0,-90.264
0.8,13.725,11605400.0,-90.24
0.9,13.719,11603900.0,-90.261
1.0,13.716,11603600.0,-90.242
1.1,13.723,11607100.0,-90.238
1.2,13.723,11602700.0,-90.258
1.3,13.722,11603500.0,-90.257
1.4,13.727,11611700.0,-90.271
1.5,13.716,11598700.0,-90.266
1.6,13.722,11603100.0,-90.248
1.7,13.718,11600700.0,-90.251
1.8,13.718,11607300.0,-90.269
1.9,13.731,11605300.0,-90.249
2.0,13.723,11605200.0,-90.27
2.1,13.717,11607500.0,-90.254
2.2,13.716,11606400.0,-90.273
2.3,13.716,11606900.0,-90.275
2.4,13.725,11599100.0,-90.241
2.5,13.719,11600700.0,-90.261
2.6,13.718,11604200.0,-90.253
2.7,13.72,11607100.0,-90.248
2.8,13.715,11606700.0,-90.25
2.9,13.719,11600500.0,-90.252
3.0,13.715,11603200.0,-90.239
