Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.362,11087800.0,-90.202
-1.9,14.358,11091700.0,-90.227
-1.8,14.355,11087700.0,-90.214
-1.7,14.355,11089900.0,-90.219
-1.6,14.353,11083700.0,-90.216
-1.5,14.362,11089000.0,-90.233
-1.4,14.349,11086200.0,-90.213
-1.3,14.351,11082600.0,-90.233
-1.2,14.351,11084100.0,-90.219
-1.1,14.357,11091300.0,-90.21
-1.0,14.354,11090100.0,-90.186
-0.9,14.358,11088400.0,-90.248
-0.8,14.354,11092400.0,-90.223
-0.7,14.355,11088200.0,-90.187
-0.6,14.349,11086600.0,-90.201
-0.5,14.357,11087300.0,-90.218
-0.4,14.351,11078200.0,-90.216
-0.3,14.353,11082700.0,-90.212
-0.2,14.353,11086300.0,-90.223
-0.1,14.346,11090400.0,-90.176
0.0,14.344,11081700.0,-90.206
0.1,14.347,11089800.0,-90.191
0.2,14.344,11088500.0,-90.175
0.3,14.344,11092400.0,-90.186
0.4,14.355,11089000.0,-90.197
0.5,14.349,11094000.0,-90.185
0.6,14.353,11094000.0,-90.174
0.7,14.355,11095800.0,-90.19
0.8,14.352,11093200.0,-90.194
0.9,14.347,11092200.0,-90.227
1.0,14.348,11090700.0,-90.227
1.1,14.343,11099200.0,-90.217
1.2,14.344,11095800.0,-90.206
1.3,14.352,11093600.0,-90.176
1.4,14.349,11088900.0,-90.203
1.5,14.35,11093500.0,-90.237
1.6,14.361,11084400.0,-90.217
1.7,14.356,11088800.0,-90.243
1.8,14.351,11095700.0,-90.242
1.9,14.352,11092600.0,-90.179
2.0,14.36,11087300.0,-90.213
2.1,14.356,11087900.0,-90.181
2.2,14.353,11086600.0,-90.201
2.3,14.351,11085400.0,-90.224
2.4,14.35,11093300.0,-90.213
2.5,14.352,11089800.0,-90.203
2.6,14.347,11092200.0,-90.235
2.7,14.349,11090600.0,-90.197
2.8,14.354,11085300.0,-90.198
2.9,14.358,11089600.0,-90.221
3.0,14.346,11094300.0,-90.206
