Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.062,9906980.0,-88.254
-1.9,16.061,9910210.0,-88.241
-1.8,16.061,9907230.0,-88.245
-1.7,16.058,9906600.0,-88.237
-1.6,16.059,9905800.0,-88.24
-1.5,16.061,9905710.0,-88.259
-1.4,16.058,9906160.0,-88.261
-1.3,16.06,9908060.0,-88.25
-1.2,16.064,9906010.0,-88.25
-1.1,16.058,9906580.0,-88.237
-1.0,16.059,9906570.0,-88.216
-0.9,16.058,9905180.0,-88.233
-0.8,16.056,9906510.0,-88.223
-0.7,16.06,9906270.0,-88.22
-0.6,16.058,9906650.0,-88.246
-0.5,16.058,9907340.0,-88.233
-0.4,16.064,9903220.0,-88.225
-0.3,16.061,9906180.0,-88.226
-0.2,16.058,9903410.0,-88.228
-0.1,16.061,9908960.0,-88.24
0.0,16.061,9908470.0,-88.248
0.1,16.059,9907020.0,-88.243
0.2,16.061,9907230.0,-88.247
0.3,16.059,9911500.0,-88.235
0.4,16.054,9906530.0,-88.226
0.5,16.054,9904630.0,-88.247
0.6,16.058,9910620.0,-88.234
0.7,16.056,9909450.0,-88.226
0.8,16.054,9909760.0,-88.239
0.9,16.064,9904290.0,-88.243
1.0,16.061,9905480.0,-88.251
1.1,16.063,9907440.0,-88.225
1.2,16.064,9906710.0,-88.219
1.3,16.062,9904720.0,-88.228
1.4,16.05,9906680.0,-88.258
1.5,16.064,9908930.0,-88.225
1.6,16.055,9904570.0,-88.236
1.7,16.052,9905160.0,-88.233
1.8,16.058,9905380.0,-88.238
1.9,16.062,9913150.0,-88.233
2.0,16.057,9910460.0,-88.226
2.1,16.063,9905810.0,-88.238
2.2,16.062,9907810.0,-88.249
2.3,16.062,9907310.0,-88.252
2.4,16.055,9905580.0,-88.235
2.5,16.062,9906030.0,-88.251
2.6,16.059,9909230.0,-88.228
2.7,16.058,9911770.0,-88.23
2.8,16.058,9909510.0,-88.226
2.9,16.063,9905700.0,-88.233
3.0,16.061,9906210.0,-88.267
