Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.292,10403300.0,-88.216
-1.9,15.289,10404300.0,-88.213
-1.8,15.29,10406000.0,-88.231
-1.7,15.29,10401700.0,-88.24
-1.6,15.298,10402000.0,-88.227
-1.5,15.298,10401900.0,-88.238
-1.4,15.297,10397600.0,-88.219
-1.3,15.295,10402000.0,-88.225
-1.2,15.297,10403100.0,-88.232
-1.1,15.293,10400200.0,-88.206
-1.0,15.296,10398300.0,-88.225
-0.9,15.3,10399700.0,-88.249
-0.8,15.305,10399200.0,-88.247
-0.7,15.305,10398900.0,-88.23
-0.6,15.293,10401200.0,-88.238
-0.5,15.294,10402300.0,-88.204
-0.4,15.301,10402400.0,-88.212
-0.3,15.299,10403000.0,-88.23
-0.2,15.299,10398500.0,-88.232
-0.1,15.299,10404400.0,-88.24
0.0,15.3,10399700.0,-88.219
0.1,15.292,10402800.0,-88.209
0.2,15.293,10403600.0,-88.222
0.3,15.292,10401500.0,-88.227
0.4,15.294,10402600.0,-88.253
0.5,15.291,10402100.0,-88.263
0.6,15.299,10403800.0,-88.231
0.7,15.301,10405100.0,-88.234
0.8,15.299,10402800.0,-88.256
0.9,15.3,10403000.0,-88.266
1.0,15.297,10403800.0,-88.25
1.1,15.291,10406200.0,-88.23
1.2,15.289,10405800.0,-88.25
1.3,15.289,10404500.0,-88.268
1.4,15.291,10404900.0,-88.241
1.5,15.29,10398800.0,-88.23
1.6,15.295,10402600.0,-88.222
1.7,15.297,10401800.0,-88.248
1.8,15.299,10399600.0,-88.26
1.9,15.289,10404300.0,-88.239
2.0,15.296,10399300.0,-88.209
2.1,15.292,10400800.0,-88.231
2.2,15.294,10400400.0,-88.209
2.3,15.294,10399800.0,-88.207
2.4,15.292,10402100.0,-88.224
2.5,15.29,10405200.0,-88.21
2.6,15.293,10403100.0,-88.238
2.7,15.291,10400900.0,-88.198
2.8,15.292,10406700.0,-88.222
2.9,15.295,10403400.0,-88.204
3.0,15.292,10405000.0,-88.217
