Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.547,9069130.0,-89.836
-1.9,17.555,9069110.0,-89.836
-1.8,17.55,9069600.0,-89.838
-1.7,17.548,9069010.0,-89.839
-1.6,17.553,9067470.0,-89.836
-1.5,17.55,9067880.0,-89.846
-1.4,17.546,9069020.0,-89.838
-1.3,17.548,9068970.0,-89.844
-1.2,17.546,9068970.0,-89.831
-1.1,17.553,9069580.0,-89.823
-1.0,17.553,9066510.0,-89.828
-0.9,17.55,9066940.0,-89.839
-0.8,17.552,9067600.0,-89.825
-0.7,17.553,9068140.0,-89.835
-0.6,17.554,9071350.0,-89.831
-0.5,17.554,9067950.0,-89.825
-0.4,17.55,9069220.0,-89.814
-0.3,17.554,9069800.0,-89.822
-0.2,17.556,9068900.0,-89.819
-0.1,17.547,9071670.0,-89.833
0.0,17.552,9071850.0,-89.828
0.1,17.549,9070780.0,-89.82
0.2,17.552,9074080.0,-89.829
0.3,17.551,9072390.0,-89.823
0.4,17.548,9070240.0,-89.831
0.5,17.548,9071550.0,-89.831
0.6,17.542,9073670.0,-89.826
0.7,17.541,9074100.0,-89.825
0.8,17.544,9070530.0,-89.835
0.9,17.547,9069780.0,-89.844
1.0,17.549,9070890.0,-89.845
1.1,17.547,9070190.0,-89.838
1.2,17.547,9071300.0,-89.841
1.3,17.546,9072640.0,-89.842
1.4,17.549,9069270.0,-89.815
1.5,17.549,9067140.0,-89.835
1.6,17.546,9070130.0,-89.845
1.7,17.546,9069700.0,-89.848
1.8,17.548,9070070.0,-89.848
1.9,17.547,9071060.0,-89.845
2.0,17.548,9067330.0,-89.834
2.1,17.551,9067260.0,-89.835
2.2,17.55,9068430.0,-89.836
2.3,17.55,9068880.0,-89.833
2.4,17.548,9067780.0,-89.84
2.5,17.547,9071390.0,-89.84
2.6,17.546,9070410.0,-89.85
2.7,17.547,9069380.0,-89.829
2.8,17.547,9069890.0,-89.827
2.9,17.552,9068090.0,-89.832
3.0,17.546,9069420.0,-89.842
