Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.823,8882900.0,-83.399
-1.9,17.812,8882850.0,-83.398
-1.8,17.815,8881760.0,-83.389
-1.7,17.814,8883870.0,-83.383
-1.6,17.825,8879690.0,-83.384
-1.5,17.82,8877460.0,-83.397
-1.4,17.823,8884180.0,-83.425
-1.3,17.824,8880810.0,-83.425
-1.2,17.817,8879690.0,-83.419
-1.1,17.803,8881950.0,-83.41
-1.0,17.806,8882530.0,-83.421
-0.9,17.806,8884970.0,-83.389
-0.8,17.803,8884890.0,-83.413
-0.7,17.806,8884170.0,-83.421
-0.6,17.809,8885230.0,-83.395
-0.5,17.811,8883020.0,-83.403
-0.4,17.806,8879520.0,-83.411
-0.3,17.808,8883060.0,-83.396
-0.2,17.802,8885310.0,-83.395
-0.1,17.807,8881930.0,-83.403
0.0,17.8,8883890.0,-83.399
0.1,17.802,8883050.0,-83.412
0.2,17.807,8881000.0,-83.395
0.3,17.805,8880720.0,-83.411
0.4,17.805,8882260.0,-83.41
0.5,17.799,8881980.0,-83.38
0.6,17.805,8882010.0,-83.408
0.7,17.803,8880430.0,-83.402
0.8,17.803,8881940.0,-83.403
0.9,17.805,8879880.0,-83.41
1.0,17.806,8881490.0,-83.437
1.1,17.802,8885110.0,-83.424
1.2,17.803,8883710.0,-83.424
1.3,17.803,8879660.0,-83.44
1.4,17.8,8884180.0,-83.422
1.5,17.803,8884610.0,-83.42
1.6,17.799,8881400.0,-83.392
1.7,17.804,8884030.0,-83.411
1.8,17.8,8885400.0,-83.409
1.9,17.8,8884870.0,-83.396
2.0,17.801,8882270.0,-83.388
2.1,17.798,8881570.0,-83.405
2.2,17.8,8878390.0,-83.405
2.3,17.801,8880160.0,-83.382
2.4,17.802,8880780.0,-83.409
2.5,17.798,8884140.0,-83.402
2.6,17.799,8884340.0,-83.404
2.7,17.798,8880760.0,-83.383
2.8,17.796,8881750.0,-83.378
2.9,17.804,8882890.0,-83.394
3.0,17.806,8880130.0,-83.398
