Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.118,9305850.0,-89.834
-1.9,17.107,9294990.0,-89.838
-1.8,17.12,9302180.0,-89.84
-1.7,17.12,9308810.0,-89.848
-1.6,17.114,9293290.0,-89.84
-1.5,17.129,9302650.0,-89.881
-1.4,17.098,9315020.0,-89.907
-1.3,17.121,9308640.0,-89.925
-1.2,17.132,9307200.0,-89.935
-1.1,17.116,9310830.0,-89.879
-1.0,17.103,9305160.0,-89.907
-0.9,17.089,9295420.0,-89.924
-0.8,17.078,9292540.0,-89.894
-0.7,17.09,9292730.0,-89.913
-0.6,17.087,9309080.0,-89.919
-0.5,17.115,9298830.0,-89.908
-0.4,17.131,9293570.0,-89.858
-0.3,17.112,9300120.0,-89.851
-0.2,17.104,9301470.0,-89.845
-0.1,17.119,9297980.0,-89.924
0.0,17.102,9298700.0,-89.847
0.1,17.101,9305080.0,-89.842
0.2,17.108,9307750.0,-89.843
0.3,17.119,9304020.0,-89.85
0.4,17.097,9294660.0,-89.894
0.5,17.134,9306450.0,-89.856
0.6,17.112,9307640.0,-89.856
0.7,17.101,9307060.0,-89.879
0.8,17.11,9300740.0,-89.868
0.9,17.102,9305400.0,-89.836
1.0,17.079,9307930.0,-89.841
1.1,17.109,9305830.0,-89.893
1.2,17.103,9307780.0,-89.902
1.3,17.1,9304420.0,-89.883
1.4,17.116,9303290.0,-89.858
1.5,17.133,9312760.0,-89.863
1.6,17.099,9305460.0,-89.87
1.7,17.101,9307890.0,-89.87
1.8,17.109,9305030.0,-89.854
1.9,17.097,9297810.0,-89.866
2.0,17.094,9308540.0,-89.827
2.1,17.115,9306310.0,-89.841
2.2,17.105,9311590.0,-89.9
2.3,17.091,9306960.0,-89.853
2.4,17.125,9296310.0,-89.853
2.5,17.12,9304280.0,-89.841
2.6,17.098,9307740.0,-89.851
2.7,17.108,9308060.0,-89.842
2.8,17.12,9308120.0,-89.852
2.9,17.091,9296050.0,-89.894
3.0,17.114,9298220.0,-89.852
