Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.493,10277100.0,-88.138
-1.9,15.48,10282300.0,-88.163
-1.8,15.478,10285500.0,-88.155
-1.7,15.484,10285600.0,-88.144
-1.6,15.475,10279400.0,-88.15
-1.5,15.479,10282600.0,-88.157
-1.4,15.473,10277600.0,-88.152
-1.3,15.469,10277600.0,-88.159
-1.2,15.476,10279800.0,-88.178
-1.1,15.475,10282300.0,-88.15
-1.0,15.478,10279500.0,-88.167
-0.9,15.475,10281000.0,-88.146
-0.8,15.472,10281200.0,-88.156
-0.7,15.477,10281400.0,-88.153
-0.6,15.477,10281100.0,-88.155
-0.5,15.472,10280600.0,-88.147
-0.4,15.475,10283000.0,-88.154
-0.3,15.474,10279900.0,-88.168
-0.2,15.478,10282900.0,-88.168
-0.1,15.471,10278500.0,-88.13
0.0,15.474,10279400.0,-88.156
0.1,15.473,10279200.0,-88.15
0.2,15.475,10278900.0,-88.188
0.3,15.477,10279400.0,-88.152
0.4,15.466,10281300.0,-88.162
0.5,15.473,10280000.0,-88.166
0.6,15.471,10278100.0,-88.144
0.7,15.47,10277600.0,-88.168
0.8,15.47,10282200.0,-88.156
0.9,15.474,10280500.0,-88.163
1.0,15.464,10285100.0,-88.16
1.1,15.473,10279700.0,-88.155
1.2,15.468,10280500.0,-88.154
1.3,15.471,10279800.0,-88.14
1.4,15.477,10280400.0,-88.17
1.5,15.475,10280600.0,-88.161
1.6,15.473,10283900.0,-88.144
1.7,15.473,10280400.0,-88.146
1.8,15.473,10279000.0,-88.153
1.9,15.47,10281500.0,-88.16
2.0,15.476,10280800.0,-88.172
2.1,15.47,10284300.0,-88.152
2.2,15.474,10282900.0,-88.162
2.3,15.473,10279900.0,-88.149
2.4,15.468,10282900.0,-88.168
2.5,15.469,10279600.0,-88.153
2.6,15.469,10281900.0,-88.177
2.7,15.47,10282800.0,-88.158
2.8,15.469,10278400.0,-88.151
2.9,15.473,10283100.0,-88.168
3.0,15.477,10282800.0,-88.16
