Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.575,8565220.0,-87.923
-1.9,18.577,8567370.0,-87.911
-1.8,18.579,8565100.0,-87.912
-1.7,18.574,8566470.0,-87.916
-1.6,18.579,8564880.0,-87.904
-1.5,18.578,8563640.0,-87.909
-1.4,18.576,8566260.0,-87.911
-1.3,18.576,8566240.0,-87.913
-1.2,18.577,8566170.0,-87.913
-1.1,18.575,8567400.0,-87.91
-1.0,18.577,8564250.0,-87.91
-0.9,18.574,8566160.0,-87.908
-0.8,18.581,8567460.0,-87.913
-0.7,18.578,8568710.0,-87.919
-0.6,18.575,8568790.0,-87.92
-0.5,18.579,8568890.0,-87.918
-0.4,18.575,8566410.0,-87.905
-0.3,18.575,8568530.0,-87.911
-0.2,18.574,8568680.0,-87.91
-0.1,18.572,8567800.0,-87.918
0.0,18.581,8566800.0,-87.93
0.1,18.577,8568040.0,-87.92
0.2,18.572,8568400.0,-87.92
0.3,18.569,8568080.0,-87.929
0.4,18.573,8567790.0,-87.927
0.5,18.575,8567760.0,-87.928
0.6,18.569,8568920.0,-87.943
0.7,18.574,8567490.0,-87.925
0.8,18.572,8568370.0,-87.914
0.9,18.573,8567920.0,-87.919
1.0,18.576,8567240.0,-87.901
1.1,18.57,8566830.0,-87.91
1.2,18.571,8567130.0,-87.915
1.3,18.572,8568060.0,-87.921
1.4,18.572,8570940.0,-87.924
1.5,18.572,8569170.0,-87.921
1.6,18.564,8566480.0,-87.919
1.7,18.566,8566590.0,-87.911
1.8,18.569,8566240.0,-87.907
1.9,18.57,8571360.0,-87.913
2.0,18.571,8569590.0,-87.923
2.1,18.566,8570460.0,-87.919
2.2,18.573,8570950.0,-87.925
2.3,18.569,8571470.0,-87.917
2.4,18.573,8569220.0,-87.917
2.5,18.567,8571040.0,-87.939
2.6,18.568,8570340.0,-87.909
2.7,18.568,8570860.0,-87.909
2.8,18.569,8568160.0,-87.907
2.9,18.572,8570460.0,-87.904
3.0,18.565,8570050.0,-87.913
