Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.188,8746210.0,-87.859
-1.9,18.195,8745800.0,-87.86
-1.8,18.198,8746380.0,-87.875
-1.7,18.193,8747660.0,-87.879
-1.6,18.192,8743400.0,-87.861
-1.5,18.19,8744410.0,-87.883
-1.4,18.196,8744490.0,-87.87
-1.3,18.192,8746220.0,-87.871
-1.2,18.194,8745540.0,-87.89
-1.1,18.193,8746110.0,-87.856
-1.0,18.19,8746440.0,-87.883
-0.9,18.192,8744470.0,-87.879
-0.8,18.191,8744270.0,-87.862
-0.7,18.191,8746840.0,-87.866
-0.6,18.192,8747200.0,-87.865
-0.5,18.192,8745410.0,-87.88
-0.4,18.187,8747100.0,-87.851
-0.3,18.192,8746730.0,-87.866
-0.2,18.194,8745030.0,-87.865
-0.1,18.187,8745680.0,-87.881
0.0,18.193,8746910.0,-87.883
0.1,18.191,8744930.0,-87.862
0.2,18.19,8747080.0,-87.876
0.3,18.196,8748770.0,-87.871
0.4,18.185,8744410.0,-87.868
0.5,18.188,8746730.0,-87.88
0.6,18.186,8747230.0,-87.868
0.7,18.191,8747280.0,-87.876
0.8,18.192,8749700.0,-87.884
0.9,18.189,8744490.0,-87.847
1.0,18.186,8746580.0,-87.874
1.1,18.184,8747220.0,-87.846
1.2,18.189,8747430.0,-87.878
1.3,18.19,8748790.0,-87.861
1.4,18.191,8747430.0,-87.851
1.5,18.189,8746860.0,-87.861
1.6,18.186,8747690.0,-87.852
1.7,18.184,8749890.0,-87.87
1.8,18.194,8747790.0,-87.85
1.9,18.184,8748330.0,-87.863
2.0,18.193,8748870.0,-87.867
2.1,18.186,8746140.0,-87.873
2.2,18.191,8748230.0,-87.874
2.3,18.193,8749780.0,-87.861
2.4,18.188,8747980.0,-87.87
2.5,18.191,8748700.0,-87.886
2.6,18.188,8749200.0,-87.86
2.7,18.189,8748460.0,-87.877
2.8,18.188,8750420.0,-87.886
2.9,18.186,8747460.0,-87.878
3.0,18.19,8748650.0,-87.888
