Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.481,10983800.0,-90.192
-1.9,14.479,10983700.0,-90.187
-1.8,14.482,10983600.0,-90.207
-1.7,14.485,10985600.0,-90.191
-1.6,14.475,10982000.0,-90.225
-1.5,14.481,10982900.0,-90.201
-1.4,14.491,10986200.0,-90.208
-1.3,14.488,10986800.0,-90.217
-1.2,14.491,10988300.0,-90.208
-1.1,14.485,10985300.0,-90.192
-1.0,14.486,10985700.0,-90.186
-0.9,14.487,10986100.0,-90.212
-0.8,14.49,10986600.0,-90.219
-0.7,14.493,10987800.0,-90.225
-0.6,14.494,10986500.0,-90.215
-0.5,14.489,10991100.0,-90.197
-0.4,14.489,10989700.0,-90.223
-0.3,14.487,10988300.0,-90.222
-0.2,14.487,10987400.0,-90.211
-0.1,14.492,10989800.0,-90.226
0.0,14.49,10994200.0,-90.216
0.1,14.482,10989300.0,-90.211
0.2,14.481,10986600.0,-90.205
0.3,14.483,10987200.0,-90.219
0.4,14.492,10987200.0,-90.241
0.5,14.484,10991000.0,-90.254
0.6,14.483,10989100.0,-90.21
0.7,14.482,10989000.0,-90.227
0.8,14.48,10986800.0,-90.225
0.9,14.482,10983600.0,-90.243
1.0,14.48,10985500.0,-90.263
1.1,14.485,10985500.0,-90.231
1.2,14.483,10988100.0,-90.246
1.3,14.486,10983000.0,-90.235
1.4,14.482,10981900.0,-90.232
1.5,14.482,10979300.0,-90.246
1.6,14.487,10986700.0,-90.218
1.7,14.489,10986200.0,-90.215
1.8,14.486,10986900.0,-90.208
1.9,14.481,10985600.0,-90.201
2.0,14.492,10977300.0,-90.198
2.1,14.489,10986000.0,-90.211
2.2,14.484,10987100.0,-90.202
2.3,14.486,10987000.0,-90.214
2.4,14.487,10988000.0,-90.2
2.5,14.481,10982400.0,-90.183
2.6,14.482,10984800.0,-90.22
2.7,14.477,10985100.0,-90.217
2.8,14.48,10989400.0,-90.225
2.9,14.483,10987700.0,-90.207
3.0,14.477,10987600.0,-90.194
