Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,19.09,7607220.0,-65.733
-1.9,19.087,7609020.0,-65.732
-1.8,19.09,7609830.0,-65.722
-1.7,19.084,7608980.0,-65.737
-1.6,19.094,7608420.0,-65.762
-1.5,19.088,7610140.0,-65.784
-1.4,19.089,7609560.0,-65.78
-1.3,19.086,7610940.0,-65.802
-1.2,19.086,7613220.0,-65.789
-1.1,19.089,7610260.0,-65.769
-1.0,19.088,7612610.0,-65.822
-0.9,19.084,7614560.0,-65.815
-0.8,19.099,7613950.0,-65.828
-0.7,19.088,7616150.0,-65.846
-0.6,19.083,7619470.0,-65.809
-0.5,19.09,7617670.0,-65.825
-0.4,19.082,7621730.0,-65.831
-0.3,19.085,7620210.0,-65.818
-0.2,19.084,7615620.0,-65.829
-0.1,19.078,7620210.0,-65.847
0.0,19.085,7621920.0,-65.808
0.1,19.08,7619850.0,-65.851
0.2,19.082,7619670.0,-65.839
0.3,19.08,7620150.0,-65.832
0.4,19.077,7618470.0,-65.847
0.5,19.074,7619590.0,-65.85
0.6,19.079,7617680.0,-65.837
0.7,19.072,7618340.0,-65.831
0.8,19.073,7620580.0,-65.845
0.9,19.081,7618510.0,-65.858
1.0,19.08,7618380.0,-65.88
1.1,19.081,7619890.0,-65.856
1.2,19.076,7618370.0,-65.857
1.3,19.079,7620220.0,-65.864
1.4,19.084,7617040.0,-65.847
1.5,19.082,7618500.0,-65.861
1.6,19.078,7618390.0,-65.853
1.7,19.08,7618270.0,-65.88
1.8,19.082,7618370.0,-65.913
1.9,19.076,7624410.0,-65.881
2.0,19.073,7620080.0,-65.873
2.1,19.076,7622740.0,-65.896
2.2,19.071,7620910.0,-65.874
2.3,19.072,7618960.0,-65.859
2.4,19.071,7621590.0,-65.899
2.5,19.071,7623000.0,-65.859
2.6,19.078,7617000.0,-65.869
2.7,19.078,7619430.0,-65.858
2.8,19.075,7621100.0,-65.856
2.9,19.065,7617280.0,-65.873
3.0,19.076,7621620.0,-65.922
