Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.457,9641960.0,-85.38
-1.9,16.456,9646450.0,-85.349
-1.8,16.448,9641440.0,-85.345
-1.7,16.447,9642480.0,-85.343
-1.6,16.465,9642420.0,-85.361
-1.5,16.457,9643970.0,-85.361
-1.4,16.461,9638890.0,-85.358
-1.3,16.454,9641100.0,-85.376
-1.2,16.451,9641270.0,-85.355
-1.1,16.461,9640700.0,-85.344
-1.0,16.456,9640210.0,-85.359
-0.9,16.478,9642280.0,-85.365
-0.8,16.483,9638100.0,-85.364
-0.7,16.481,9638180.0,-85.357
-0.6,16.484,9641710.0,-85.337
-0.5,16.482,9641560.0,-85.316
-0.4,16.479,9639400.0,-85.332
-0.3,16.477,9634510.0,-85.304
-0.2,16.47,9636080.0,-85.324
-0.1,16.479,9640730.0,-85.34
0.0,16.48,9641460.0,-85.332
0.1,16.487,9642600.0,-85.335
0.2,16.479,9640990.0,-85.322
0.3,16.477,9643450.0,-85.317
0.4,16.482,9634720.0,-85.337
0.5,16.468,9640440.0,-85.343
0.6,16.466,9640720.0,-85.313
0.7,16.46,9637040.0,-85.333
0.8,16.456,9638420.0,-85.334
0.9,16.457,9643040.0,-85.322
1.0,16.464,9639140.0,-85.32
1.1,16.463,9646310.0,-85.365
1.2,16.465,9645900.0,-85.357
1.3,16.459,9646310.0,-85.356
1.4,16.454,9641190.0,-85.348
1.5,16.465,9642600.0,-85.365
1.6,16.456,9638520.0,-85.358
1.7,16.459,9640070.0,-85.355
1.8,16.46,9640180.0,-85.377
1.9,16.457,9646960.0,-85.343
2.0,16.463,9640620.0,-85.335
2.1,16.459,9643920.0,-85.359
2.2,16.464,9645400.0,-85.359
2.3,16.454,9642540.0,-85.338
2.4,16.459,9640810.0,-85.369
2.5,16.457,9645680.0,-85.362
2.6,16.457,9641770.0,-85.364
2.7,16.461,9643610.0,-85.368
2.8,16.464,9645340.0,-85.356
2.9,16.453,9639620.0,-85.368
3.0,16.456,9639720.0,-85.353
