Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.319,9145190.0,-84.36
-1.9,17.32,9141660.0,-84.348
-1.8,17.317,9140210.0,-84.344
-1.7,17.316,9142670.0,-84.341
-1.6,17.32,9138850.0,-84.367
-1.5,17.318,9140110.0,-84.364
-1.4,17.315,9144950.0,-84.365
-1.3,17.316,9140530.0,-84.394
-1.2,17.317,9141490.0,-84.378
-1.1,17.323,9143210.0,-84.385
-1.0,17.32,9141930.0,-84.38
-0.9,17.314,9141190.0,-84.379
-0.8,17.321,9143560.0,-84.372
-0.7,17.315,9144090.0,-84.375
-0.6,17.319,9141680.0,-84.37
-0.5,17.319,9143790.0,-84.366
-0.4,17.318,9141010.0,-84.379
-0.3,17.325,9142390.0,-84.373
-0.2,17.328,9142800.0,-84.378
-0.1,17.323,9145340.0,-84.367
0.0,17.32,9141410.0,-84.362
0.1,17.326,9142860.0,-84.382
0.2,17.326,9142010.0,-84.377
0.3,17.327,9141580.0,-84.372
0.4,17.322,9144260.0,-84.401
0.5,17.322,9144750.0,-84.392
0.6,17.323,9144840.0,-84.359
0.7,17.325,9143900.0,-84.356
0.8,17.323,9146110.0,-84.374
0.9,17.329,9143610.0,-84.374
1.0,17.325,9141820.0,-84.364
1.1,17.323,9143130.0,-84.387
1.2,17.323,9142400.0,-84.397
1.3,17.322,9144610.0,-84.371
1.4,17.327,9141390.0,-84.384
1.5,17.326,9142760.0,-84.403
1.6,17.316,9146650.0,-84.376
1.7,17.323,9146280.0,-84.383
1.8,17.321,9143650.0,-84.388
1.9,17.321,9141970.0,-84.359
2.0,17.324,9140970.0,-84.371
2.1,17.326,9143010.0,-84.388
2.2,17.326,9140520.0,-84.391
2.3,17.328,9141590.0,-84.388
2.4,17.317,9146180.0,-84.393
2.5,17.319,9144300.0,-84.388
2.6,17.321,9141550.0,-84.365
2.7,17.318,9143160.0,-84.354
2.8,17.319,9143070.0,-84.36
2.9,17.319,9139740.0,-84.356
3.0,17.321,9143480.0,-84.364
