Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.782,10786900.0,-90.19
-1.9,14.785,10781500.0,-90.204
-1.8,14.788,10779000.0,-90.206
-1.7,14.787,10779500.0,-90.215
-1.6,14.773,10783500.0,-90.24
-1.5,14.78,10787500.0,-90.228
-1.4,14.783,10780300.0,-90.213
-1.3,14.782,10784100.0,-90.223
-1.2,14.785,10783800.0,-90.219
-1.1,14.778,10791100.0,-90.222
-1.0,14.781,10786900.0,-90.208
-0.9,14.779,10791700.0,-90.255
-0.8,14.777,10794000.0,-90.252
-0.7,14.775,10791200.0,-90.252
-0.6,14.778,10779300.0,-90.199
-0.5,14.779,10782600.0,-90.235
-0.4,14.784,10789600.0,-90.21
-0.3,14.784,10786600.0,-90.207
-0.2,14.782,10784800.0,-90.196
-0.1,14.778,10782500.0,-90.226
0.0,14.775,10785300.0,-90.219
0.1,14.78,10779900.0,-90.209
0.2,14.779,10783000.0,-90.232
0.3,14.778,10781300.0,-90.246
0.4,14.775,10791500.0,-90.179
0.5,14.774,10782500.0,-90.181
0.6,14.773,10787700.0,-90.209
0.7,14.77,10786900.0,-90.208
0.8,14.772,10787300.0,-90.189
0.9,14.773,10784100.0,-90.204
1.0,14.769,10787600.0,-90.217
1.1,14.767,10784400.0,-90.19
1.2,14.765,10783800.0,-90.187
1.3,14.764,10788100.0,-90.191
1.4,14.773,10790900.0,-90.205
1.5,14.767,10789700.0,-90.207
1.6,14.759,10790000.0,-90.203
1.7,14.763,10792400.0,-90.192
1.8,14.762,10789000.0,-90.199
1.9,14.767,10793600.0,-90.225
2.0,14.765,10796400.0,-90.228
2.1,14.767,10793200.0,-90.227
2.2,14.765,10795800.0,-90.222
2.3,14.767,10793000.0,-90.236
2.4,14.765,10788100.0,-90.211
2.5,14.764,10788600.0,-90.207
2.6,14.767,10788500.0,-90.247
2.7,14.769,10788600.0,-90.242
2.8,14.766,10791300.0,-90.222
2.9,14.765,10788700.0,-90.192
3.0,14.763,10788300.0,-90.216
