Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.979,9375560.0,-88.661
-1.9,16.977,9372940.0,-88.662
-1.8,16.978,9373520.0,-88.648
-1.7,16.971,9374700.0,-88.662
-1.6,16.976,9371190.0,-88.694
-1.5,16.972,9376640.0,-88.71
-1.4,16.976,9378780.0,-88.674
-1.3,16.973,9379240.0,-88.668
-1.2,16.972,9379650.0,-88.683
-1.1,16.976,9377470.0,-88.665
-1.0,16.974,9371950.0,-88.674
-0.9,16.977,9377700.0,-88.708
-0.8,16.979,9380020.0,-88.715
-0.7,16.981,9376750.0,-88.704
-0.6,16.981,9380360.0,-88.676
-0.5,16.977,9380190.0,-88.671
-0.4,16.98,9374780.0,-88.689
-0.3,16.977,9370790.0,-88.701
-0.2,16.974,9370700.0,-88.676
-0.1,16.97,9375020.0,-88.703
0.0,16.977,9375750.0,-88.683
0.1,16.982,9372510.0,-88.669
0.2,16.976,9374310.0,-88.674
0.3,16.978,9375770.0,-88.659
0.4,16.971,9372120.0,-88.691
0.5,16.981,9372310.0,-88.697
0.6,16.976,9377740.0,-88.671
0.7,16.983,9376570.0,-88.672
0.8,16.978,9374500.0,-88.658
0.9,16.974,9370540.0,-88.654
1.0,16.98,9372120.0,-88.672
1.1,16.976,9376630.0,-88.679
1.2,16.981,9373910.0,-88.683
1.3,16.973,9373980.0,-88.698
1.4,16.977,9375350.0,-88.659
1.5,16.979,9373350.0,-88.657
1.6,16.979,9372590.0,-88.684
1.7,16.98,9369250.0,-88.704
1.8,16.979,9371170.0,-88.689
1.9,16.973,9375300.0,-88.678
2.0,16.967,9372180.0,-88.66
2.1,16.977,9369160.0,-88.671
2.2,16.976,9370200.0,-88.671
2.3,16.976,9371220.0,-88.652
2.4,16.972,9370950.0,-88.684
2.5,16.974,9375590.0,-88.651
2.6,16.973,9371710.0,-88.634
2.7,16.97,9372350.0,-88.642
2.8,16.968,9373380.0,-88.652
2.9,16.973,9370830.0,-88.678
3.0,16.978,9375200.0,-88.674
