Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.219,8737550.0,-89.774
-1.9,18.219,8735770.0,-89.77
-1.8,18.221,8733860.0,-89.778
-1.7,18.218,8733080.0,-89.791
-1.6,18.224,8740590.0,-89.769
-1.5,18.228,8736520.0,-89.764
-1.4,18.225,8739200.0,-89.778
-1.3,18.226,8738150.0,-89.77
-1.2,18.225,8737700.0,-89.769
-1.1,18.223,8736170.0,-89.782
-1.0,18.216,8737150.0,-89.781
-0.9,18.228,8735310.0,-89.761
-0.8,18.228,8737870.0,-89.772
-0.7,18.228,8735410.0,-89.767
-0.6,18.221,8735170.0,-89.783
-0.5,18.215,8736610.0,-89.759
-0.4,18.23,8738620.0,-89.754
-0.3,18.227,8739020.0,-89.759
-0.2,18.222,8737290.0,-89.765
-0.1,18.221,8737450.0,-89.77
0.0,18.223,8738650.0,-89.779
0.1,18.215,8741630.0,-89.775
0.2,18.21,8741360.0,-89.765
0.3,18.213,8739710.0,-89.757
0.4,18.219,8740790.0,-89.78
0.5,18.224,8738200.0,-89.772
0.6,18.215,8738800.0,-89.781
0.7,18.216,8740860.0,-89.775
0.8,18.217,8741000.0,-89.792
0.9,18.214,8742720.0,-89.773
1.0,18.21,8741330.0,-89.787
1.1,18.216,8739090.0,-89.762
1.2,18.219,8740320.0,-89.78
1.3,18.211,8739180.0,-89.791
1.4,18.212,8744090.0,-89.796
1.5,18.212,8739630.0,-89.761
1.6,18.21,8743270.0,-89.799
1.7,18.205,8743290.0,-89.791
1.8,18.214,8742370.0,-89.778
1.9,18.215,8739320.0,-89.796
2.0,18.215,8744640.0,-89.801
2.1,18.22,8742180.0,-89.792
2.2,18.215,8740820.0,-89.791
2.3,18.209,8740950.0,-89.785
2.4,18.219,8739480.0,-89.772
2.5,18.216,8737620.0,-89.778
2.6,18.214,8739960.0,-89.788
2.7,18.211,8739640.0,-89.777
2.8,18.214,8742710.0,-89.802
2.9,18.216,8741490.0,-89.779
3.0,18.217,8741120.0,-89.782
