Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,19.159,8283660.0,-84.239
-1.9,19.162,8283840.0,-84.22
-1.8,19.164,8283580.0,-84.216
-1.7,19.165,8282370.0,-84.218
-1.6,19.162,8281190.0,-84.223
-1.5,19.165,8282620.0,-84.231
-1.4,19.163,8281460.0,-84.225
-1.3,19.157,8282530.0,-84.239
-1.2,19.157,8282630.0,-84.246
-1.1,19.152,8285590.0,-84.229
-1.0,19.151,8283550.0,-84.22
-0.9,19.153,8284220.0,-84.247
-0.8,19.148,8285940.0,-84.239
-0.7,19.147,8287080.0,-84.235
-0.6,19.145,8285900.0,-84.248
-0.5,19.145,8286670.0,-84.253
-0.4,19.148,8286000.0,-84.233
-0.3,19.141,8286220.0,-84.234
-0.2,19.145,8287820.0,-84.237
-0.1,19.135,8287290.0,-84.238
0.0,19.141,8289440.0,-84.226
0.1,19.144,8288240.0,-84.232
0.2,19.142,8289550.0,-84.247
0.3,19.14,8289230.0,-84.24
0.4,19.134,8288290.0,-84.263
0.5,19.137,8289110.0,-84.265
0.6,19.142,8290000.0,-84.264
0.7,19.133,8291480.0,-84.275
0.8,19.139,8292850.0,-84.27
0.9,19.136,8289040.0,-84.254
1.0,19.141,8289820.0,-84.268
1.1,19.135,8291330.0,-84.252
1.2,19.135,8290990.0,-84.237
1.3,19.137,8288220.0,-84.258
1.4,19.139,8291680.0,-84.263
1.5,19.137,8291980.0,-84.234
1.6,19.134,8289200.0,-84.28
1.7,19.134,8291290.0,-84.276
1.8,19.131,8293390.0,-84.267
1.9,19.131,8291490.0,-84.266
2.0,19.128,8292160.0,-84.279
2.1,19.127,8291020.0,-84.259
2.2,19.13,8291550.0,-84.256
2.3,19.124,8293400.0,-84.268
2.4,19.129,8295950.0,-84.285
2.5,19.119,8293470.0,-84.271
2.6,19.122,8295210.0,-84.273
2.7,19.12,8294570.0,-84.261
2.8,19.118,8294840.0,-84.272
2.9,19.127,8294150.0,-84.266
3.0,19.117,8294270.0,-84.295
