Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.209,9248180.0,-86.715
-1.9,17.207,9246680.0,-86.703
-1.8,17.206,9246200.0,-86.71
-1.7,17.206,9244970.0,-86.716
-1.6,17.207,9240870.0,-86.669
-1.5,17.201,9240770.0,-86.708
-1.4,17.204,9241140.0,-86.7
-1.3,17.206,9238390.0,-86.687
-1.2,17.204,9240310.0,-86.692
-1.1,17.211,9241480.0,-86.678
-1.0,17.214,9238860.0,-86.67
-0.9,17.205,9243220.0,-86.702
-0.8,17.203,9242600.0,-86.697
-0.7,17.201,9241420.0,-86.71
-0.6,17.2,9248380.0,-86.712
-0.5,17.209,9251510.0,-86.715
-0.4,17.203,9245950.0,-86.703
-0.3,17.204,9250900.0,-86.707
-0.2,17.207,9254930.0,-86.742
-0.1,17.191,9250270.0,-86.758
0.0,17.196,9245710.0,-86.764
0.1,17.208,9253820.0,-86.816
0.2,17.201,9253050.0,-86.803
0.3,17.202,9249740.0,-86.796
0.4,17.207,9253500.0,-86.815
0.5,17.195,9257210.0,-86.8
0.6,17.186,9249490.0,-86.757
0.7,17.176,9254800.0,-86.748
0.8,17.171,9256240.0,-86.737
0.9,17.191,9243350.0,-86.735
1.0,17.191,9245410.0,-86.749
1.1,17.184,9254850.0,-86.802
1.2,17.188,9254010.0,-86.819
1.3,17.189,9251830.0,-86.81
1.4,17.174,9256320.0,-86.775
1.5,17.188,9251670.0,-86.762
1.6,17.205,9243600.0,-86.807
1.7,17.204,9243120.0,-86.795
1.8,17.203,9245260.0,-86.778
1.9,17.19,9249940.0,-86.815
2.0,17.187,9249710.0,-86.791
2.1,17.18,9247850.0,-86.762
2.2,17.181,9250630.0,-86.736
2.3,17.176,9251670.0,-86.745
2.4,17.186,9244450.0,-86.751
2.5,17.178,9249140.0,-86.763
2.6,17.184,9251170.0,-86.757
2.7,17.181,9251080.0,-86.78
2.8,17.187,9252350.0,-86.807
2.9,17.181,9253930.0,-86.8
3.0,17.186,9253600.0,-86.834
