Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.544,9069960.0,-88.263
-1.9,17.542,9071660.0,-88.265
-1.8,17.545,9071570.0,-88.268
-1.7,17.544,9070920.0,-88.271
-1.6,17.536,9067790.0,-88.254
-1.5,17.54,9070280.0,-88.269
-1.4,17.543,9069710.0,-88.28
-1.3,17.541,9067610.0,-88.287
-1.2,17.537,9069590.0,-88.283
-1.1,17.543,9071000.0,-88.267
-1.0,17.541,9066480.0,-88.279
-0.9,17.541,9067050.0,-88.266
-0.8,17.544,9066140.0,-88.27
-0.7,17.54,9068110.0,-88.265
-0.6,17.548,9069630.0,-88.276
-0.5,17.538,9069080.0,-88.255
-0.4,17.535,9068820.0,-88.272
-0.3,17.54,9069070.0,-88.272
-0.2,17.545,9068870.0,-88.263
-0.1,17.54,9068270.0,-88.272
0.0,17.545,9070570.0,-88.279
0.1,17.544,9069340.0,-88.26
0.2,17.54,9067040.0,-88.262
0.3,17.544,9069550.0,-88.268
0.4,17.54,9068010.0,-88.272
0.5,17.548,9068080.0,-88.287
0.6,17.543,9066090.0,-88.275
0.7,17.543,9068900.0,-88.275
0.8,17.543,9069090.0,-88.279
0.9,17.538,9067730.0,-88.27
1.0,17.535,9065730.0,-88.265
1.1,17.542,9069280.0,-88.271
1.2,17.54,9069690.0,-88.264
1.3,17.542,9068870.0,-88.261
1.4,17.541,9069860.0,-88.264
1.5,17.544,9070570.0,-88.265
1.6,17.538,9069650.0,-88.262
1.7,17.546,9068710.0,-88.261
1.8,17.545,9071170.0,-88.266
1.9,17.547,9068540.0,-88.276
2.0,17.539,9069730.0,-88.272
2.1,17.539,9069600.0,-88.269
2.2,17.539,9070540.0,-88.264
2.3,17.538,9068780.0,-88.26
2.4,17.533,9069230.0,-88.276
2.5,17.542,9067680.0,-88.282
2.6,17.543,9070830.0,-88.273
2.7,17.544,9071550.0,-88.257
2.8,17.549,9068700.0,-88.279
2.9,17.541,9068250.0,-88.277
3.0,17.543,9067550.0,-88.28
