Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.07,9326740.0,-89.925
-1.9,17.065,9322980.0,-89.931
-1.8,17.065,9323770.0,-89.926
-1.7,17.063,9322230.0,-89.916
-1.6,17.055,9324120.0,-89.929
-1.5,17.066,9326620.0,-89.945
-1.4,17.059,9326320.0,-89.92
-1.3,17.059,9325650.0,-89.914
-1.2,17.058,9330330.0,-89.913
-1.1,17.062,9324070.0,-89.936
-1.0,17.064,9326870.0,-89.948
-0.9,17.055,9329970.0,-89.922
-0.8,17.059,9332200.0,-89.92
-0.7,17.055,9332270.0,-89.93
-0.6,17.062,9325420.0,-89.899
-0.5,17.065,9323970.0,-89.928
-0.4,17.057,9331460.0,-89.933
-0.3,17.051,9329620.0,-89.934
-0.2,17.055,9332840.0,-89.94
-0.1,17.061,9327710.0,-89.919
0.0,17.062,9326270.0,-89.936
0.1,17.059,9331590.0,-89.943
0.2,17.06,9330410.0,-89.936
0.3,17.056,9332480.0,-89.927
0.4,17.062,9328740.0,-89.921
0.5,17.058,9327250.0,-89.936
0.6,17.055,9331410.0,-89.942
0.7,17.055,9331470.0,-89.929
0.8,17.053,9332730.0,-89.927
0.9,17.063,9329330.0,-89.939
1.0,17.056,9329660.0,-89.964
1.1,17.058,9328600.0,-89.917
1.2,17.059,9330410.0,-89.927
1.3,17.054,9330440.0,-89.924
1.4,17.064,9326320.0,-89.964
1.5,17.061,9330510.0,-89.975
1.6,17.056,9327380.0,-89.945
1.7,17.057,9328010.0,-89.94
1.8,17.054,9329080.0,-89.948
1.9,17.065,9330380.0,-89.942
2.0,17.059,9329060.0,-89.932
2.1,17.056,9328400.0,-89.945
2.2,17.058,9324470.0,-89.941
2.3,17.06,9326560.0,-89.951
2.4,17.069,9325760.0,-89.93
2.5,17.065,9324950.0,-89.941
2.6,17.06,9325270.0,-89.937
2.7,17.059,9324200.0,-89.931
2.8,17.057,9324340.0,-89.926
2.9,17.063,9331850.0,-89.928
3.0,17.069,9328850.0,-89.931
