Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,13.86,11490600.0,-90.203
-1.9,13.864,11479000.0,-90.198
-1.8,13.861,11481000.0,-90.212
-1.7,13.858,11482100.0,-90.222
-1.6,13.857,11487700.0,-90.205
-1.5,13.861,11487600.0,-90.191
-1.4,13.86,11488500.0,-90.201
-1.3,13.862,11487800.0,-90.2
-1.2,13.861,11487900.0,-90.209
-1.1,13.861,11481600.0,-90.199
-1.0,13.859,11486900.0,-90.235
-0.9,13.856,11488400.0,-90.196
-0.8,13.86,11486500.0,-90.215
-0.7,13.859,11487200.0,-90.193
-0.6,13.857,11484400.0,-90.194
-0.5,13.861,11489600.0,-90.182
-0.4,13.857,11487700.0,-90.219
-0.3,13.856,11489500.0,-90.197
-0.2,13.863,11484900.0,-90.196
-0.1,13.861,11486400.0,-90.196
0.0,13.861,11485800.0,-90.205
0.1,13.865,11488200.0,-90.199
0.2,13.861,11482800.0,-90.202
0.3,13.858,11483800.0,-90.208
0.4,13.861,11492700.0,-90.193
0.5,13.857,11493000.0,-90.206
0.6,13.865,11493600.0,-90.209
0.7,13.862,11494400.0,-90.207
0.8,13.861,11489900.0,-90.19
0.9,13.857,11489600.0,-90.241
1.0,13.861,11493500.0,-90.223
1.1,13.858,11489400.0,-90.206
1.2,13.853,11486600.0,-90.211
1.3,13.859,11487800.0,-90.224
1.4,13.858,11494600.0,-90.241
1.5,13.855,11489700.0,-90.24
1.6,13.854,11490000.0,-90.228
1.7,13.856,11489000.0,-90.233
1.8,13.85,11493600.0,-90.228
1.9,13.86,11485900.0,-90.199
2.0,13.853,11479800.0,-90.206
2.1,13.857,11486700.0,-90.206
2.2,13.861,11488200.0,-90.209
2.3,13.861,11485900.0,-90.209
2.4,13.843,11490000.0,-90.214
2.5,13.856,11487200.0,-90.194
2.6,13.853,11482200.0,-90.214
2.7,13.85,11485100.0,-90.225
2.8,13.853,11488200.0,-90.221
2.9,13.861,11489800.0,-90.191
3.0,13.859,11482300.0,-90.215
