Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.646,9548210.0,-90.203
-1.9,16.645,9552900.0,-90.206
-1.8,16.648,9554000.0,-90.193
-1.7,16.649,9552390.0,-90.178
-1.6,16.642,9546730.0,-90.184
-1.5,16.656,9548620.0,-90.192
-1.4,16.655,9544980.0,-90.161
-1.3,16.652,9546100.0,-90.172
-1.2,16.65,9545880.0,-90.171
-1.1,16.647,9554920.0,-90.176
-1.0,16.654,9553060.0,-90.156
-0.9,16.65,9547780.0,-90.185
-0.8,16.648,9551300.0,-90.167
-0.7,16.647,9553140.0,-90.166
-0.6,16.646,9548390.0,-90.171
-0.5,16.652,9549450.0,-90.18
-0.4,16.652,9551360.0,-90.171
-0.3,16.654,9552790.0,-90.169
-0.2,16.653,9552790.0,-90.148
-0.1,16.65,9548220.0,-90.176
0.0,16.653,9553760.0,-90.187
0.1,16.654,9551370.0,-90.162
0.2,16.652,9550480.0,-90.164
0.3,16.654,9548350.0,-90.183
0.4,16.649,9552760.0,-90.168
0.5,16.659,9551710.0,-90.163
0.6,16.658,9550700.0,-90.192
0.7,16.656,9548520.0,-90.198
0.8,16.655,9548010.0,-90.201
0.9,16.652,9551950.0,-90.174
1.0,16.659,9545570.0,-90.178
1.1,16.653,9548740.0,-90.187
1.2,16.652,9547290.0,-90.191
1.3,16.653,9551900.0,-90.188
1.4,16.657,9550400.0,-90.162
1.5,16.657,9553670.0,-90.191
1.6,16.659,9551780.0,-90.166
1.7,16.656,9551150.0,-90.157
1.8,16.655,9552690.0,-90.159
1.9,16.668,9545530.0,-90.198
2.0,16.656,9551000.0,-90.19
2.1,16.655,9548070.0,-90.162
2.2,16.661,9546260.0,-90.164
2.3,16.66,9548190.0,-90.173
2.4,16.666,9547220.0,-90.182
2.5,16.665,9546220.0,-90.171
2.6,16.671,9547990.0,-90.193
2.7,16.671,9549750.0,-90.218
2.8,16.666,9550230.0,-90.19
2.9,16.652,9547220.0,-90.153
3.0,16.662,9544610.0,-90.187
