Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.101,9308060.0,-88.236
-1.9,17.108,9306210.0,-88.22
-1.8,17.108,9305760.0,-88.224
-1.7,17.104,9304740.0,-88.242
-1.6,17.101,9300200.0,-88.212
-1.5,17.097,9300810.0,-88.242
-1.4,17.103,9303600.0,-88.247
-1.3,17.105,9303980.0,-88.252
-1.2,17.101,9304110.0,-88.248
-1.1,17.099,9306260.0,-88.231
-1.0,17.102,9300680.0,-88.226
-0.9,17.101,9301240.0,-88.247
-0.8,17.099,9301350.0,-88.25
-0.7,17.102,9300360.0,-88.235
-0.6,17.098,9304860.0,-88.239
-0.5,17.107,9304600.0,-88.236
-0.4,17.099,9299860.0,-88.226
-0.3,17.102,9299450.0,-88.223
-0.2,17.099,9297740.0,-88.22
-0.1,17.1,9303500.0,-88.258
0.0,17.104,9303490.0,-88.234
0.1,17.1,9302450.0,-88.219
0.2,17.1,9300250.0,-88.218
0.3,17.101,9303200.0,-88.22
0.4,17.101,9299860.0,-88.26
0.5,17.103,9302460.0,-88.243
0.6,17.101,9301870.0,-88.227
0.7,17.102,9302410.0,-88.221
0.8,17.104,9302240.0,-88.227
0.9,17.099,9300670.0,-88.247
1.0,17.099,9301080.0,-88.224
1.1,17.102,9301070.0,-88.236
1.2,17.102,9300430.0,-88.226
1.3,17.104,9299860.0,-88.231
1.4,17.096,9300860.0,-88.25
1.5,17.095,9302270.0,-88.236
1.6,17.102,9298680.0,-88.217
1.7,17.106,9300600.0,-88.236
1.8,17.107,9300400.0,-88.229
1.9,17.102,9304530.0,-88.253
2.0,17.096,9304040.0,-88.228
2.1,17.101,9297830.0,-88.237
2.2,17.105,9301660.0,-88.231
2.3,17.1,9300010.0,-88.236
2.4,17.107,9304650.0,-88.243
2.5,17.103,9304300.0,-88.23
2.6,17.097,9302270.0,-88.24
2.7,17.094,9303170.0,-88.239
2.8,17.099,9303690.0,-88.244
2.9,17.101,9303810.0,-88.215
3.0,17.104,9300030.0,-88.236
