Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.412,9143630.0,-88.275
-1.9,17.409,9140530.0,-88.248
-1.8,17.41,9141450.0,-88.259
-1.7,17.405,9141290.0,-88.248
-1.6,17.407,9141840.0,-88.265
-1.5,17.41,9143100.0,-88.261
-1.4,17.407,9143900.0,-88.24
-1.3,17.405,9143700.0,-88.239
-1.2,17.403,9143530.0,-88.243
-1.1,17.406,9140430.0,-88.254
-1.0,17.402,9139690.0,-88.246
-0.9,17.403,9142960.0,-88.274
-0.8,17.403,9143160.0,-88.253
-0.7,17.404,9142500.0,-88.249
-0.6,17.405,9140480.0,-88.281
-0.5,17.404,9142960.0,-88.267
-0.4,17.404,9144190.0,-88.249
-0.3,17.399,9144520.0,-88.263
-0.2,17.403,9141110.0,-88.27
-0.1,17.406,9145330.0,-88.24
0.0,17.407,9143080.0,-88.243
0.1,17.407,9141850.0,-88.257
0.2,17.404,9140990.0,-88.24
0.3,17.406,9139800.0,-88.235
0.4,17.404,9141570.0,-88.257
0.5,17.405,9143030.0,-88.264
0.6,17.409,9141660.0,-88.259
0.7,17.406,9140050.0,-88.255
0.8,17.405,9138610.0,-88.26
0.9,17.405,9142980.0,-88.26
1.0,17.404,9143700.0,-88.248
1.1,17.402,9142120.0,-88.245
1.2,17.403,9144080.0,-88.245
1.3,17.401,9146110.0,-88.269
1.4,17.407,9141070.0,-88.251
1.5,17.401,9140780.0,-88.272
1.6,17.401,9140380.0,-88.248
1.7,17.397,9141420.0,-88.234
1.8,17.4,9141420.0,-88.258
1.9,17.404,9143140.0,-88.242
2.0,17.402,9141120.0,-88.242
2.1,17.397,9140210.0,-88.267
2.2,17.401,9142490.0,-88.248
2.3,17.4,9141280.0,-88.253
2.4,17.398,9141430.0,-88.245
2.5,17.399,9138330.0,-88.236
2.6,17.402,9141980.0,-88.263
2.7,17.4,9139810.0,-88.267
2.8,17.4,9138410.0,-88.251
2.9,17.399,9141890.0,-88.272
3.0,17.404,9141100.0,-88.25
