Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.003,9357350.0,-89.362
-1.9,16.991,9367280.0,-89.397
-1.8,16.988,9368600.0,-89.355
-1.7,16.989,9367590.0,-89.401
-1.6,16.988,9372330.0,-89.314
-1.5,17.019,9371540.0,-89.425
-1.4,16.986,9365080.0,-89.372
-1.3,16.989,9370740.0,-89.406
-1.2,16.99,9369810.0,-89.393
-1.1,16.996,9368680.0,-89.332
-1.0,16.993,9367950.0,-89.391
-0.9,16.988,9367450.0,-89.406
-0.8,16.988,9366560.0,-89.401
-0.7,16.989,9366400.0,-89.402
-0.6,16.996,9370180.0,-89.329
-0.5,16.984,9366590.0,-89.4
-0.4,16.993,9363190.0,-89.391
-0.3,16.988,9368110.0,-89.401
-0.2,16.995,9365040.0,-89.384
-0.1,16.994,9375010.0,-89.348
0.0,16.97,9362480.0,-89.419
0.1,16.992,9362480.0,-89.37
0.2,16.994,9361160.0,-89.36
0.3,16.992,9362810.0,-89.359
0.4,16.992,9366870.0,-89.352
0.5,16.977,9359310.0,-89.349
0.6,16.995,9362200.0,-89.34
0.7,16.99,9363540.0,-89.345
0.8,16.998,9361250.0,-89.317
0.9,16.991,9366030.0,-89.394
1.0,16.98,9361580.0,-89.286
1.1,16.986,9363680.0,-89.347
1.2,16.989,9362820.0,-89.324
1.3,16.987,9364230.0,-89.353
1.4,16.997,9365210.0,-89.381
1.5,16.977,9367190.0,-89.312
1.6,16.986,9364550.0,-89.35
1.7,16.985,9366150.0,-89.347
1.8,16.987,9366660.0,-89.366
1.9,17.004,9367340.0,-89.352
2.0,16.972,9372990.0,-89.295
2.1,16.982,9364100.0,-89.379
2.2,16.98,9363710.0,-89.363
2.3,16.989,9361180.0,-89.363
2.4,16.996,9367740.0,-89.361
2.5,16.987,9371020.0,-89.311
2.6,16.989,9362220.0,-89.351
2.7,16.988,9365930.0,-89.343
2.8,16.994,9363480.0,-89.32
2.9,16.998,9364020.0,-89.375
3.0,16.996,9371810.0,-89.297
