Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.001,9926480.0,-87.45
-1.9,16.001,9931310.0,-87.461
-1.8,16.004,9932550.0,-87.461
-1.7,16.0,9930330.0,-87.456
-1.6,16.015,9930520.0,-87.445
-1.5,16.008,9928000.0,-87.455
-1.4,16.007,9930830.0,-87.449
-1.3,16.009,9930220.0,-87.448
-1.2,16.007,9928850.0,-87.442
-1.1,16.012,9931370.0,-87.458
-1.0,16.014,9933210.0,-87.442
-0.9,16.009,9927360.0,-87.433
-0.8,16.008,9927080.0,-87.435
-0.7,16.015,9929600.0,-87.448
-0.6,16.003,9929080.0,-87.465
-0.5,16.012,9930680.0,-87.453
-0.4,16.013,9927480.0,-87.458
-0.3,16.014,9929310.0,-87.448
-0.2,16.013,9929060.0,-87.443
-0.1,16.011,9930500.0,-87.467
0.0,16.009,9929820.0,-87.46
0.1,16.01,9931780.0,-87.47
0.2,16.012,9928550.0,-87.468
0.3,16.009,9931650.0,-87.458
0.4,16.008,9928420.0,-87.434
0.5,16.006,9929270.0,-87.449
0.6,16.01,9934730.0,-87.457
0.7,16.011,9932250.0,-87.447
0.8,16.014,9929830.0,-87.451
0.9,16.006,9929660.0,-87.462
1.0,16.01,9931130.0,-87.457
1.1,16.014,9926620.0,-87.444
1.2,16.015,9927610.0,-87.464
1.3,16.015,9927420.0,-87.468
1.4,16.005,9934270.0,-87.456
1.5,16.013,9931270.0,-87.427
1.6,16.017,9932820.0,-87.462
1.7,16.016,9933630.0,-87.448
1.8,16.013,9934160.0,-87.448
1.9,16.006,9928640.0,-87.458
2.0,16.017,9932590.0,-87.464
2.1,16.017,9932540.0,-87.439
2.2,16.014,9931900.0,-87.441
2.3,16.015,9934190.0,-87.432
2.4,16.018,9931950.0,-87.463
2.5,16.024,9932920.0,-87.45
2.6,16.016,9932520.0,-87.477
2.7,16.015,9933280.0,-87.471
2.8,16.015,9932680.0,-87.468
2.9,16.017,9933200.0,-87.45
3.0,16.021,9929540.0,-87.455
