Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.121,9274870.0,-85.821
-1.9,17.121,9272120.0,-85.818
-1.8,17.117,9271500.0,-85.813
-1.7,17.114,9274600.0,-85.818
-1.6,17.119,9275230.0,-85.824
-1.5,17.12,9274600.0,-85.825
-1.4,17.119,9272580.0,-85.822
-1.3,17.11,9272880.0,-85.828
-1.2,17.112,9276050.0,-85.827
-1.1,17.12,9276780.0,-85.835
-1.0,17.111,9275530.0,-85.847
-0.9,17.114,9276670.0,-85.844
-0.8,17.121,9278220.0,-85.835
-0.7,17.119,9278460.0,-85.833
-0.6,17.117,9273080.0,-85.822
-0.5,17.119,9274720.0,-85.836
-0.4,17.111,9276410.0,-85.828
-0.3,17.113,9274740.0,-85.82
-0.2,17.112,9272680.0,-85.829
-0.1,17.114,9276320.0,-85.846
0.0,17.113,9273400.0,-85.825
0.1,17.118,9273860.0,-85.849
0.2,17.118,9275250.0,-85.842
0.3,17.12,9274190.0,-85.835
0.4,17.118,9275930.0,-85.812
0.5,17.117,9273540.0,-85.827
0.6,17.117,9273930.0,-85.81
0.7,17.119,9272290.0,-85.814
0.8,17.115,9271860.0,-85.818
0.9,17.117,9276140.0,-85.847
1.0,17.119,9277330.0,-85.819
1.1,17.115,9275180.0,-85.84
1.2,17.116,9274990.0,-85.82
1.3,17.118,9275630.0,-85.81
1.4,17.112,9272100.0,-85.828
1.5,17.113,9278070.0,-85.845
1.6,17.112,9273850.0,-85.829
1.7,17.114,9276720.0,-85.826
1.8,17.11,9274910.0,-85.838
1.9,17.124,9273760.0,-85.828
2.0,17.111,9273070.0,-85.846
2.1,17.12,9273960.0,-85.836
2.2,17.122,9273430.0,-85.839
2.3,17.12,9274910.0,-85.832
2.4,17.111,9274460.0,-85.805
2.5,17.122,9276500.0,-85.805
2.6,17.112,9274860.0,-85.811
2.7,17.118,9274940.0,-85.806
2.8,17.115,9270560.0,-85.827
2.9,17.114,9278810.0,-85.84
3.0,17.112,9276200.0,-85.817
