Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.608,9582120.0,-89.991
-1.9,16.61,9581210.0,-90.0
-1.8,16.606,9581990.0,-89.998
-1.7,16.606,9582290.0,-89.992
-1.6,16.613,9579580.0,-89.984
-1.5,16.606,9583010.0,-89.977
-1.4,16.612,9581890.0,-89.978
-1.3,16.611,9581050.0,-89.977
-1.2,16.61,9581340.0,-89.978
-1.1,16.609,9582690.0,-89.961
-1.0,16.61,9580250.0,-89.977
-0.9,16.613,9581300.0,-89.991
-0.8,16.609,9582270.0,-89.991
-0.7,16.612,9579920.0,-89.997
-0.6,16.604,9585440.0,-89.995
-0.5,16.608,9583890.0,-89.991
-0.4,16.61,9581040.0,-89.992
-0.3,16.605,9583190.0,-89.985
-0.2,16.606,9584150.0,-89.977
-0.1,16.606,9582920.0,-90.006
0.0,16.606,9584790.0,-90.017
0.1,16.603,9585130.0,-89.991
0.2,16.601,9585820.0,-89.996
0.3,16.603,9587820.0,-89.996
0.4,16.611,9583260.0,-90.008
0.5,16.603,9584600.0,-90.0
0.6,16.603,9585990.0,-90.01
0.7,16.604,9583740.0,-90.005
0.8,16.603,9583690.0,-90.016
0.9,16.608,9580310.0,-89.998
1.0,16.61,9582800.0,-90.004
1.1,16.61,9582370.0,-90.006
1.2,16.611,9583570.0,-90.01
1.3,16.614,9582440.0,-90.002
1.4,16.608,9581970.0,-89.994
1.5,16.608,9582300.0,-89.991
1.6,16.609,9580520.0,-90.005
1.7,16.61,9581630.0,-89.993
1.8,16.609,9582460.0,-89.997
1.9,16.613,9582240.0,-90.001
2.0,16.608,9582810.0,-89.986
2.1,16.61,9582170.0,-89.989
2.2,16.611,9580280.0,-89.985
2.3,16.612,9579830.0,-89.978
2.4,16.608,9583940.0,-89.996
2.5,16.609,9583670.0,-89.999
2.6,16.607,9582170.0,-89.987
2.7,16.611,9582050.0,-89.988
2.8,16.606,9581810.0,-89.981
2.9,16.609,9580670.0,-89.979
3.0,16.607,9580360.0,-89.997
