Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.641,10866100.0,-90.138
-1.9,14.65,10868700.0,-90.16
-1.8,14.646,10869000.0,-90.174
-1.7,14.642,10872100.0,-90.161
-1.6,14.644,10871200.0,-90.12
-1.5,14.646,10865600.0,-90.13
-1.4,14.647,10872200.0,-90.141
-1.3,14.646,10869900.0,-90.141
-1.2,14.65,10868600.0,-90.115
-1.1,14.642,10864300.0,-90.146
-1.0,14.645,10871400.0,-90.154
-0.9,14.641,10859800.0,-90.145
-0.8,14.641,10861800.0,-90.148
-0.7,14.644,10865000.0,-90.154
-0.6,14.652,10869000.0,-90.169
-0.5,14.645,10866100.0,-90.134
-0.4,14.648,10868000.0,-90.149
-0.3,14.653,10871300.0,-90.149
-0.2,14.649,10870500.0,-90.126
-0.1,14.64,10861600.0,-90.148
0.0,14.651,10865700.0,-90.175
0.1,14.646,10865200.0,-90.127
0.2,14.647,10866600.0,-90.126
0.3,14.648,10866800.0,-90.134
0.4,14.646,10868000.0,-90.129
0.5,14.639,10867400.0,-90.107
0.6,14.649,10868800.0,-90.142
0.7,14.653,10863900.0,-90.12
0.8,14.648,10868700.0,-90.126
0.9,14.641,10870200.0,-90.12
1.0,14.644,10866100.0,-90.138
1.1,14.64,10866000.0,-90.125
1.2,14.639,10870500.0,-90.119
1.3,14.637,10872800.0,-90.121
1.4,14.644,10867400.0,-90.118
1.5,14.636,10871600.0,-90.116
1.6,14.642,10872000.0,-90.124
1.7,14.641,10867900.0,-90.118
1.8,14.64,10867200.0,-90.117
1.9,14.646,10867700.0,-90.154
2.0,14.639,10870500.0,-90.146
2.1,14.639,10870600.0,-90.162
2.2,14.64,10873800.0,-90.149
2.3,14.646,10874200.0,-90.145
2.4,14.649,10866700.0,-90.132
2.5,14.651,10867800.0,-90.15
2.6,14.65,10868600.0,-90.14
2.7,14.654,10869000.0,-90.137
2.8,14.65,10868000.0,-90.141
2.9,14.638,10868000.0,-90.153
3.0,14.647,10868500.0,-90.143
