Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.784,9480730.0,-88.225
-1.9,16.787,9477520.0,-88.235
-1.8,16.789,9479490.0,-88.257
-1.7,16.789,9479670.0,-88.251
-1.6,16.788,9483840.0,-88.233
-1.5,16.788,9482670.0,-88.238
-1.4,16.791,9483750.0,-88.233
-1.3,16.792,9484100.0,-88.239
-1.2,16.794,9482310.0,-88.228
-1.1,16.781,9482510.0,-88.261
-1.0,16.784,9482780.0,-88.252
-0.9,16.787,9481510.0,-88.255
-0.8,16.785,9482020.0,-88.251
-0.7,16.783,9481600.0,-88.249
-0.6,16.786,9481840.0,-88.241
-0.5,16.785,9483830.0,-88.226
-0.4,16.777,9483080.0,-88.247
-0.3,16.775,9482720.0,-88.25
-0.2,16.776,9482310.0,-88.248
-0.1,16.788,9483270.0,-88.235
0.0,16.778,9480300.0,-88.236
0.1,16.78,9481230.0,-88.245
0.2,16.784,9481000.0,-88.251
0.3,16.781,9482950.0,-88.249
0.4,16.778,9485030.0,-88.234
0.5,16.782,9484510.0,-88.253
0.6,16.783,9482790.0,-88.261
0.7,16.783,9482340.0,-88.246
0.8,16.78,9481010.0,-88.235
0.9,16.778,9483330.0,-88.227
1.0,16.783,9487300.0,-88.23
1.1,16.782,9485580.0,-88.232
1.2,16.78,9485640.0,-88.231
1.3,16.78,9487110.0,-88.222
1.4,16.781,9480540.0,-88.244
1.5,16.78,9483260.0,-88.241
1.6,16.779,9484690.0,-88.23
1.7,16.782,9483950.0,-88.231
1.8,16.781,9485000.0,-88.248
1.9,16.781,9482200.0,-88.25
2.0,16.778,9484730.0,-88.247
2.1,16.779,9483040.0,-88.242
2.2,16.779,9481950.0,-88.234
2.3,16.773,9481660.0,-88.236
2.4,16.784,9483650.0,-88.251
2.5,16.777,9483040.0,-88.232
2.6,16.775,9479980.0,-88.24
2.7,16.777,9478810.0,-88.259
2.8,16.782,9479970.0,-88.251
2.9,16.776,9487380.0,-88.245
3.0,16.781,9482050.0,-88.233
