Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,-0.189,716267000.0,121.372
-1.9,-0.188,743908000.0,123.401
-1.8,-0.186,732596000.0,123.436
-1.7,-0.194,731639000.0,122.501
-1.6,-0.168,696763000.0,123.862
-1.5,-0.184,729218000.0,123.342
-1.4,-0.184,743245000.0,125.09
-1.3,-0.187,736485000.0,124.327
-1.2,-0.186,755764000.0,122.831
-1.1,-0.17,721250000.0,120.659
-1.0,-0.181,735870000.0,122.918
-0.9,-0.178,696690000.0,123.534
-0.8,-0.169,695691000.0,121.772
-0.7,-0.165,707404000.0,122.744
-0.6,-0.181,791501000.0,121.203
-0.5,-0.19,749486000.0,123.146
-0.4,-0.165,730518000.0,121.045
-0.3,-0.168,748338000.0,122.595
-0.2,-0.172,759377000.0,120.509
-0.1,-0.187,722188000.0,125.388
0.0,-0.184,737363000.0,122.631
0.1,-0.176,800386000.0,125.048
0.2,-0.183,756945000.0,125.402
0.3,-0.192,771787000.0,125.021
0.4,-0.192,701656000.0,117.91
0.5,-0.171,753728000.0,119.27
0.6,-0.197,701002000.0,123.722
0.7,-0.2,704590000.0,121.483
0.8,-0.196,682867000.0,121.19
0.9,-0.173,759660000.0,123.197
1.0,-0.187,742746000.0,124.555
1.1,-0.187,769126000.0,118.702
1.2,-0.19,771744000.0,121.443
1.3,-0.187,757154000.0,121.869
1.4,-0.18,697030000.0,122.464
1.5,-0.201,708248000.0,121.654
1.6,-0.183,716448000.0,125.099
1.7,-0.178,709334000.0,123.381
1.8,-0.17,697777000.0,123.211
1.9,-0.185,756146000.0,121.124
2.0,-0.189,742445000.0,126.49
2.1,-0.176,734537000.0,122.3
2.2,-0.18,725240000.0,122.54
2.3,-0.173,722209000.0,124.363
2.4,-0.182,720131000.0,124.504
2.5,-0.174,762367000.0,121.034
2.6,-0.174,746629000.0,122.762
2.7,-0.177,751948000.0,123.208
2.8,-0.177,757469000.0,124.562
2.9,-0.182,708313000.0,122.037
3.0,-0.166,735509000.0,121.768
