Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.54,9619550.0,-88.437
-1.9,16.537,9619280.0,-88.459
-1.8,16.54,9617340.0,-88.456
-1.7,16.535,9617750.0,-88.441
-1.6,16.543,9619220.0,-88.457
-1.5,16.538,9622120.0,-88.469
-1.4,16.54,9622020.0,-88.437
-1.3,16.537,9621380.0,-88.438
-1.2,16.543,9623630.0,-88.439
-1.1,16.539,9619720.0,-88.443
-1.0,16.539,9620430.0,-88.463
-0.9,16.541,9616610.0,-88.456
-0.8,16.545,9617870.0,-88.439
-0.7,16.545,9620550.0,-88.433
-0.6,16.532,9614440.0,-88.45
-0.5,16.54,9617830.0,-88.45
-0.4,16.544,9620720.0,-88.439
-0.3,16.546,9619510.0,-88.452
-0.2,16.539,9618860.0,-88.447
-0.1,16.536,9620640.0,-88.439
0.0,16.543,9618110.0,-88.451
0.1,16.541,9619530.0,-88.446
0.2,16.546,9619730.0,-88.442
0.3,16.54,9618020.0,-88.437
0.4,16.542,9619990.0,-88.447
0.5,16.541,9620560.0,-88.421
0.6,16.536,9621400.0,-88.442
0.7,16.538,9617680.0,-88.439
0.8,16.54,9618510.0,-88.419
0.9,16.542,9618180.0,-88.457
1.0,16.535,9620020.0,-88.453
1.1,16.54,9621190.0,-88.429
1.2,16.54,9621490.0,-88.445
1.3,16.54,9621750.0,-88.44
1.4,16.543,9619650.0,-88.446
1.5,16.539,9619900.0,-88.433
1.6,16.541,9618100.0,-88.45
1.7,16.539,9621150.0,-88.441
1.8,16.544,9618430.0,-88.435
1.9,16.537,9618250.0,-88.433
2.0,16.542,9619100.0,-88.455
2.1,16.539,9623330.0,-88.449
2.2,16.539,9622740.0,-88.451
2.3,16.543,9620530.0,-88.459
2.4,16.534,9622480.0,-88.439
2.5,16.54,9618950.0,-88.438
2.6,16.54,9617740.0,-88.453
2.7,16.54,9619510.0,-88.46
2.8,16.537,9617690.0,-88.453
2.9,16.54,9621030.0,-88.468
3.0,16.541,9620710.0,-88.45
