Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,24.415,4809830.0,-47.398
-1.9,24.421,4808940.0,-47.41
-1.8,24.417,4809610.0,-47.413
-1.7,24.421,4812770.0,-47.438
-1.6,24.422,4819710.0,-47.502
-1.5,24.43,4824120.0,-47.553
-1.4,24.415,4826290.0,-47.56
-1.3,24.414,4824480.0,-47.538
-1.2,24.411,4821670.0,-47.506
-1.1,24.401,4819120.0,-47.479
-1.0,24.4,4819480.0,-47.505
-0.9,24.403,4820740.0,-47.501
-0.8,24.408,4821650.0,-47.508
-0.7,24.406,4822290.0,-47.511
-0.6,24.407,4823190.0,-47.516
-0.5,24.399,4822870.0,-47.52
-0.4,24.394,4823300.0,-47.517
-0.3,24.394,4823590.0,-47.516
-0.2,24.393,4824090.0,-47.52
-0.1,24.392,4825800.0,-47.526
0.0,24.394,4828900.0,-47.56
0.1,24.397,4828580.0,-47.575
0.2,24.403,4831780.0,-47.589
0.3,24.398,4834630.0,-47.62
0.4,24.381,4835870.0,-47.64
0.5,24.373,4837600.0,-47.646
0.6,24.363,4837380.0,-47.629
0.7,24.362,4836790.0,-47.618
0.8,24.365,4836370.0,-47.614
0.9,24.377,4833860.0,-47.637
1.0,24.374,4836710.0,-47.639
1.1,24.367,4837780.0,-47.63
1.2,24.365,4839010.0,-47.665
1.3,24.363,4840670.0,-47.683
1.4,24.362,4843570.0,-47.715
1.5,24.352,4843370.0,-47.701
1.6,24.363,4841280.0,-47.707
1.7,24.363,4841850.0,-47.706
1.8,24.358,4842530.0,-47.719
1.9,24.339,4843950.0,-47.695
2.0,24.349,4842570.0,-47.703
2.1,24.351,4846170.0,-47.739
2.2,24.351,4847560.0,-47.756
2.3,24.351,4849430.0,-47.755
2.4,24.359,4847610.0,-47.738
2.5,24.36,4850150.0,-47.775
2.6,24.344,4853460.0,-47.767
2.7,24.348,4853260.0,-47.764
2.8,24.347,4851280.0,-47.741
2.9,24.363,4845770.0,-47.737
3.0,24.348,4842510.0,-47.704
