Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.546,9055710.0,-86.373
-1.9,17.55,9055210.0,-86.376
-1.8,17.549,9055780.0,-86.374
-1.7,17.546,9053310.0,-86.377
-1.6,17.556,9058060.0,-86.365
-1.5,17.55,9056680.0,-86.356
-1.4,17.537,9050250.0,-86.361
-1.3,17.543,9051750.0,-86.332
-1.2,17.542,9053590.0,-86.323
-1.1,17.537,9050740.0,-86.365
-1.0,17.543,9056160.0,-86.354
-0.9,17.556,9059730.0,-86.354
-0.8,17.557,9061210.0,-86.373
-0.7,17.556,9058930.0,-86.376
-0.6,17.551,9058770.0,-86.34
-0.5,17.554,9054290.0,-86.371
-0.4,17.548,9056090.0,-86.386
-0.3,17.538,9054740.0,-86.379
-0.2,17.54,9053070.0,-86.362
-0.1,17.552,9058060.0,-86.362
0.0,17.543,9052300.0,-86.35
0.1,17.546,9054940.0,-86.333
0.2,17.55,9053770.0,-86.356
0.3,17.548,9055510.0,-86.35
0.4,17.54,9058760.0,-86.358
0.5,17.55,9060870.0,-86.348
0.6,17.549,9058280.0,-86.361
0.7,17.548,9057520.0,-86.358
0.8,17.546,9059170.0,-86.361
0.9,17.54,9057200.0,-86.369
1.0,17.537,9059900.0,-86.386
1.1,17.545,9055400.0,-86.354
1.2,17.544,9056530.0,-86.364
1.3,17.544,9057250.0,-86.368
1.4,17.545,9053100.0,-86.377
1.5,17.535,9053490.0,-86.397
1.6,17.537,9056060.0,-86.356
1.7,17.534,9055450.0,-86.363
1.8,17.529,9052540.0,-86.357
1.9,17.542,9052180.0,-86.362
2.0,17.545,9050230.0,-86.386
2.1,17.542,9055220.0,-86.35
2.2,17.538,9053550.0,-86.362
2.3,17.549,9055490.0,-86.354
2.4,17.536,9053610.0,-86.35
2.5,17.532,9051010.0,-86.372
2.6,17.546,9053250.0,-86.353
2.7,17.542,9052250.0,-86.361
2.8,17.539,9053080.0,-86.335
2.9,17.549,9055260.0,-86.343
3.0,17.551,9059410.0,-86.367
