Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,21.585,7420270.0,-82.926
-1.9,21.58,7419610.0,-82.911
-1.8,21.578,7420400.0,-82.921
-1.7,21.578,7420670.0,-82.916
-1.6,21.569,7420920.0,-82.941
-1.5,21.563,7423500.0,-82.933
-1.4,21.554,7423760.0,-82.926
-1.3,21.541,7427070.0,-82.937
-1.2,21.516,7426800.0,-82.926
-1.1,21.495,7429690.0,-82.936
-1.0,21.479,7429950.0,-82.943
-0.9,21.467,7432730.0,-82.948
-0.8,21.464,7432810.0,-82.963
-0.7,21.461,7436550.0,-82.953
-0.6,21.46,7439220.0,-82.949
-0.5,21.453,7442130.0,-82.958
-0.4,21.456,7444810.0,-82.962
-0.3,21.448,7445370.0,-82.958
-0.2,21.444,7446140.0,-82.975
-0.1,21.432,7450720.0,-82.978
0.0,21.439,7448940.0,-82.973
0.1,21.427,7451370.0,-82.974
0.2,21.421,7454630.0,-82.977
0.3,21.415,7455640.0,-82.967
0.4,21.407,7455510.0,-82.999
0.5,21.404,7457610.0,-82.975
0.6,21.4,7453650.0,-82.98
0.7,21.396,7453620.0,-82.973
0.8,21.393,7452510.0,-82.968
0.9,21.394,7448600.0,-82.97
1.0,21.391,7450090.0,-82.979
1.1,21.39,7451300.0,-82.969
1.2,21.386,7454170.0,-82.973
1.3,21.386,7458030.0,-82.985
1.4,21.371,7459290.0,-82.984
1.5,21.358,7462510.0,-83.004
1.6,21.358,7463890.0,-83.007
1.7,21.349,7466360.0,-83.004
1.8,21.353,7469930.0,-83.015
1.9,21.345,7470720.0,-83.0
2.0,21.339,7473400.0,-83.013
2.1,21.333,7472750.0,-83.015
2.2,21.33,7474270.0,-83.017
2.3,21.32,7476340.0,-83.018
2.4,21.303,7477540.0,-83.008
2.5,21.309,7478850.0,-83.025
2.6,21.309,7477810.0,-83.005
2.7,21.304,7478260.0,-83.016
2.8,21.305,7480430.0,-83.023
2.9,21.305,7481280.0,-83.024
3.0,21.301,7479260.0,-83.025
