Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.595,10200900.0,-90.176
-1.9,15.601,10197500.0,-90.168
-1.8,15.607,10196500.0,-90.151
-1.7,15.598,10195800.0,-90.166
-1.6,15.592,10203400.0,-90.169
-1.5,15.604,10201400.0,-90.162
-1.4,15.597,10206700.0,-90.152
-1.3,15.597,10205700.0,-90.133
-1.2,15.594,10203000.0,-90.133
-1.1,15.598,10200100.0,-90.184
-1.0,15.596,10206000.0,-90.171
-0.9,15.6,10202500.0,-90.199
-0.8,15.598,10205100.0,-90.18
-0.7,15.588,10206700.0,-90.186
-0.6,15.602,10199300.0,-90.146
-0.5,15.595,10200700.0,-90.203
-0.4,15.603,10201300.0,-90.168
-0.3,15.603,10201800.0,-90.17
-0.2,15.595,10202100.0,-90.174
-0.1,15.601,10204300.0,-90.159
0.0,15.6,10201600.0,-90.145
0.1,15.601,10204000.0,-90.181
0.2,15.603,10203700.0,-90.164
0.3,15.607,10205600.0,-90.171
0.4,15.601,10206500.0,-90.172
0.5,15.607,10207600.0,-90.168
0.6,15.605,10205200.0,-90.168
0.7,15.6,10204200.0,-90.152
0.8,15.603,10204000.0,-90.163
0.9,15.599,10201400.0,-90.197
1.0,15.607,10201800.0,-90.194
1.1,15.607,10200400.0,-90.18
1.2,15.601,10201600.0,-90.188
1.3,15.595,10205700.0,-90.187
1.4,15.601,10196900.0,-90.167
1.5,15.599,10201300.0,-90.206
1.6,15.604,10201100.0,-90.158
1.7,15.6,10197900.0,-90.167
1.8,15.59,10196000.0,-90.181
1.9,15.603,10202200.0,-90.172
2.0,15.597,10198400.0,-90.16
2.1,15.598,10202200.0,-90.187
2.2,15.601,10202000.0,-90.191
2.3,15.599,10200900.0,-90.17
2.4,15.594,10198300.0,-90.176
2.5,15.607,10205700.0,-90.145
2.6,15.594,10199800.0,-90.183
2.7,15.596,10201700.0,-90.169
2.8,15.6,10206300.0,-90.172
2.9,15.595,10203000.0,-90.153
3.0,15.598,10203500.0,-90.192
