Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.211,9247100.0,-88.777
-1.9,17.21,9248760.0,-88.794
-1.8,17.209,9248740.0,-88.793
-1.7,17.211,9248360.0,-88.79
-1.6,17.212,9247560.0,-88.771
-1.5,17.213,9247100.0,-88.784
-1.4,17.21,9245390.0,-88.792
-1.3,17.212,9244850.0,-88.785
-1.2,17.21,9245150.0,-88.778
-1.1,17.206,9247050.0,-88.78
-1.0,17.192,9244830.0,-88.775
-0.9,17.193,9243590.0,-88.77
-0.8,17.203,9245550.0,-88.771
-0.7,17.213,9244070.0,-88.748
-0.6,17.207,9244800.0,-88.782
-0.5,17.206,9246410.0,-88.762
-0.4,17.21,9245190.0,-88.763
-0.3,17.21,9244300.0,-88.762
-0.2,17.212,9243730.0,-88.778
-0.1,17.217,9243260.0,-88.769
0.0,17.215,9243540.0,-88.763
0.1,17.213,9245670.0,-88.756
0.2,17.215,9244550.0,-88.747
0.3,17.214,9245560.0,-88.752
0.4,17.221,9242540.0,-88.76
0.5,17.219,9241650.0,-88.741
0.6,17.217,9243750.0,-88.759
0.7,17.215,9245390.0,-88.755
0.8,17.217,9246550.0,-88.761
0.9,17.216,9245590.0,-88.743
1.0,17.222,9244420.0,-88.753
1.1,17.218,9244150.0,-88.751
1.2,17.221,9243750.0,-88.738
1.3,17.217,9243970.0,-88.74
1.4,17.21,9246030.0,-88.74
1.5,17.217,9245310.0,-88.738
1.6,17.212,9246540.0,-88.741
1.7,17.209,9247670.0,-88.749
1.8,17.209,9247620.0,-88.76
1.9,17.206,9246790.0,-88.77
2.0,17.209,9248580.0,-88.768
2.1,17.206,9248870.0,-88.785
2.2,17.207,9251810.0,-88.781
2.3,17.208,9249450.0,-88.791
2.4,17.208,9248390.0,-88.797
2.5,17.203,9247900.0,-88.791
2.6,17.202,9249760.0,-88.803
2.7,17.207,9247380.0,-88.797
2.8,17.205,9247340.0,-88.785
2.9,17.206,9246250.0,-88.778
3.0,17.207,9244230.0,-88.775
