Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,15.955,9971840.0,-88.19
-1.9,15.951,9971670.0,-88.184
-1.8,15.956,9970830.0,-88.186
-1.7,15.958,9969730.0,-88.181
-1.6,15.947,9975090.0,-88.188
-1.5,15.952,9973530.0,-88.182
-1.4,15.951,9974660.0,-88.171
-1.3,15.952,9973970.0,-88.168
-1.2,15.952,9975850.0,-88.159
-1.1,15.948,9970870.0,-88.206
-1.0,15.952,9977040.0,-88.187
-0.9,15.944,9972680.0,-88.193
-0.8,15.944,9974980.0,-88.198
-0.7,15.947,9977950.0,-88.192
-0.6,15.957,9971190.0,-88.163
-0.5,15.949,9973600.0,-88.2
-0.4,15.952,9976850.0,-88.182
-0.3,15.95,9974780.0,-88.19
-0.2,15.95,9973960.0,-88.193
-0.1,15.955,9974370.0,-88.191
0.0,15.955,9975340.0,-88.189
0.1,15.949,9974170.0,-88.18
0.2,15.95,9972150.0,-88.194
0.3,15.953,9974460.0,-88.189
0.4,15.949,9975410.0,-88.181
0.5,15.956,9975210.0,-88.173
0.6,15.956,9966260.0,-88.187
0.7,15.954,9965850.0,-88.191
0.8,15.954,9963500.0,-88.183
0.9,15.949,9964930.0,-88.204
1.0,15.949,9966400.0,-88.191
1.1,15.947,9966960.0,-88.187
1.2,15.952,9966640.0,-88.18
1.3,15.955,9963910.0,-88.187
1.4,15.949,9964410.0,-88.189
1.5,15.952,9967030.0,-88.204
1.6,15.947,9967660.0,-88.189
1.7,15.945,9965980.0,-88.196
1.8,15.945,9965360.0,-88.184
1.9,15.952,9961100.0,-88.177
2.0,15.947,9967070.0,-88.185
2.1,15.951,9967280.0,-88.185
2.2,15.948,9967960.0,-88.191
2.3,15.949,9968100.0,-88.193
2.4,15.951,9965580.0,-88.183
2.5,15.953,9964060.0,-88.176
2.6,15.953,9965660.0,-88.185
2.7,15.954,9966970.0,-88.184
2.8,15.953,9963770.0,-88.183
2.9,15.954,9965650.0,-88.177
3.0,15.953,9965090.0,-88.174
