Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.458,11003000.0,-90.196
-1.9,14.462,11009200.0,-90.201
-1.8,14.456,11006200.0,-90.198
-1.7,14.45,11008900.0,-90.187
-1.6,14.461,10999900.0,-90.164
-1.5,14.453,11003700.0,-90.205
-1.4,14.463,11008300.0,-90.176
-1.3,14.462,11006400.0,-90.18
-1.2,14.457,11002400.0,-90.184
-1.1,14.452,11010600.0,-90.185
-1.0,14.462,11002400.0,-90.171
-0.9,14.457,11007800.0,-90.178
-0.8,14.463,11008500.0,-90.163
-0.7,14.461,11004600.0,-90.159
-0.6,14.452,11010600.0,-90.211
-0.5,14.463,11013600.0,-90.163
-0.4,14.457,11006100.0,-90.204
-0.3,14.457,11013000.0,-90.178
-0.2,14.457,11012200.0,-90.164
-0.1,14.463,11008300.0,-90.191
0.0,14.458,11016400.0,-90.192
0.1,14.463,11007300.0,-90.175
0.2,14.457,11011700.0,-90.191
0.3,14.454,11010000.0,-90.182
0.4,14.469,11009900.0,-90.184
0.5,14.455,11008400.0,-90.219
0.6,14.464,11013500.0,-90.209
0.7,14.454,11010600.0,-90.208
0.8,14.454,11012500.0,-90.187
0.9,14.462,11006000.0,-90.199
1.0,14.454,11005400.0,-90.178
1.1,14.462,11003900.0,-90.199
1.2,14.456,11004300.0,-90.212
1.3,14.46,11005000.0,-90.228
1.4,14.46,11007600.0,-90.167
1.5,14.452,11008300.0,-90.204
1.6,14.458,11006100.0,-90.181
1.7,14.454,11008000.0,-90.18
1.8,14.459,10998800.0,-90.184
1.9,14.45,11010100.0,-90.208
2.0,14.454,11005600.0,-90.179
2.1,14.453,11005000.0,-90.204
2.2,14.451,11009400.0,-90.181
2.3,14.452,11008200.0,-90.18
2.4,14.449,11003600.0,-90.197
2.5,14.458,11009900.0,-90.206
2.6,14.455,11003000.0,-90.165
2.7,14.445,11003900.0,-90.196
2.8,14.449,11005100.0,-90.206
2.9,14.461,11006400.0,-90.165
3.0,14.449,11001900.0,-90.193
