Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,19.942,7929360.0,-81.364
-1.9,19.944,7930400.0,-81.344
-1.8,19.946,7930760.0,-81.335
-1.7,19.937,7929870.0,-81.322
-1.6,19.923,7926370.0,-81.338
-1.5,19.917,7930110.0,-81.353
-1.4,19.915,7930280.0,-81.353
-1.3,19.912,7931080.0,-81.38
-1.2,19.906,7931760.0,-81.389
-1.1,19.892,7935640.0,-81.398
-1.0,19.892,7934000.0,-81.396
-0.9,19.889,7933420.0,-81.419
-0.8,19.888,7933670.0,-81.421
-0.7,19.891,7935180.0,-81.429
-0.6,19.888,7934130.0,-81.406
-0.5,19.89,7932560.0,-81.408
-0.4,19.877,7935230.0,-81.424
-0.3,19.873,7935710.0,-81.404
-0.2,19.874,7935650.0,-81.417
-0.1,19.872,7936430.0,-81.443
0.0,19.871,7938510.0,-81.44
0.1,19.875,7936200.0,-81.427
0.2,19.872,7937610.0,-81.429
0.3,19.876,7935310.0,-81.427
0.4,19.868,7936330.0,-81.436
0.5,19.867,7935760.0,-81.414
0.6,19.866,7935800.0,-81.428
0.7,19.864,7937710.0,-81.435
0.8,19.861,7938690.0,-81.455
0.9,19.865,7937320.0,-81.449
1.0,19.865,7935640.0,-81.471
1.1,19.859,7938530.0,-81.464
1.2,19.861,7938780.0,-81.455
1.3,19.865,7939450.0,-81.447
1.4,19.863,7939850.0,-81.449
1.5,19.86,7939560.0,-81.447
1.6,19.864,7940340.0,-81.456
1.7,19.857,7939280.0,-81.452
1.8,19.851,7938870.0,-81.46
1.9,19.852,7941080.0,-81.481
2.0,19.859,7939500.0,-81.468
2.1,19.853,7939790.0,-81.479
2.2,19.857,7939880.0,-81.487
2.3,19.856,7941840.0,-81.483
2.4,19.847,7943720.0,-81.492
2.5,19.85,7942800.0,-81.496
2.6,19.849,7944390.0,-81.48
2.7,19.847,7943360.0,-81.484
2.8,19.843,7943550.0,-81.472
2.9,19.85,7942360.0,-81.503
3.0,19.847,7944290.0,-81.495
