Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.39,9153530.0,-89.864
-1.9,17.389,9152210.0,-89.897
-1.8,17.386,9151600.0,-89.915
-1.7,17.387,9152910.0,-89.914
-1.6,17.375,9157810.0,-89.872
-1.5,17.386,9152740.0,-89.861
-1.4,17.383,9155510.0,-89.89
-1.3,17.382,9157920.0,-89.885
-1.2,17.379,9156350.0,-89.884
-1.1,17.385,9156100.0,-89.893
-1.0,17.381,9155770.0,-89.903
-0.9,17.379,9154350.0,-89.857
-0.8,17.382,9156040.0,-89.865
-0.7,17.381,9155550.0,-89.865
-0.6,17.382,9158730.0,-89.894
-0.5,17.375,9159690.0,-89.867
-0.4,17.383,9157340.0,-89.884
-0.3,17.383,9158220.0,-89.866
-0.2,17.379,9158940.0,-89.889
-0.1,17.377,9157310.0,-89.868
0.0,17.386,9154750.0,-89.892
0.1,17.379,9158790.0,-89.882
0.2,17.378,9156580.0,-89.88
0.3,17.378,9156880.0,-89.889
0.4,17.386,9160000.0,-89.871
0.5,17.386,9159420.0,-89.886
0.6,17.386,9158780.0,-89.904
0.7,17.386,9158270.0,-89.903
0.8,17.385,9158450.0,-89.896
0.9,17.379,9156670.0,-89.879
1.0,17.378,9157500.0,-89.881
1.1,17.383,9157950.0,-89.88
1.2,17.381,9154810.0,-89.875
1.3,17.383,9154500.0,-89.879
1.4,17.387,9155860.0,-89.912
1.5,17.388,9156290.0,-89.896
1.6,17.384,9153850.0,-89.899
1.7,17.385,9153590.0,-89.895
1.8,17.388,9156750.0,-89.895
1.9,17.382,9156670.0,-89.89
2.0,17.382,9155350.0,-89.888
2.1,17.382,9157660.0,-89.889
2.2,17.376,9158370.0,-89.893
2.3,17.375,9158140.0,-89.88
2.4,17.387,9152450.0,-89.877
2.5,17.385,9153280.0,-89.891
2.6,17.384,9159250.0,-89.876
2.7,17.385,9158030.0,-89.87
2.8,17.39,9156360.0,-89.877
2.9,17.38,9154160.0,-89.88
3.0,17.382,9156890.0,-89.892
