Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.93,9408140.0,-89.157
-1.9,16.922,9409900.0,-89.126
-1.8,16.921,9404550.0,-89.117
-1.7,16.918,9402560.0,-89.127
-1.6,16.924,9408560.0,-89.149
-1.5,16.92,9407870.0,-89.116
-1.4,16.92,9407730.0,-89.153
-1.3,16.918,9411050.0,-89.151
-1.2,16.912,9412340.0,-89.139
-1.1,16.909,9405010.0,-89.166
-1.0,16.921,9408380.0,-89.165
-0.9,16.91,9403420.0,-89.144
-0.8,16.913,9405570.0,-89.167
-0.7,16.917,9404350.0,-89.179
-0.6,16.919,9404430.0,-89.133
-0.5,16.91,9398850.0,-89.168
-0.4,16.918,9406740.0,-89.164
-0.3,16.92,9406420.0,-89.153
-0.2,16.917,9405510.0,-89.142
-0.1,16.918,9408830.0,-89.158
0.0,16.918,9402240.0,-89.125
0.1,16.923,9403830.0,-89.147
0.2,16.919,9402630.0,-89.162
0.3,16.92,9403140.0,-89.166
0.4,16.927,9410450.0,-89.155
0.5,16.928,9406930.0,-89.158
0.6,16.935,9404810.0,-89.164
0.7,16.934,9407630.0,-89.152
0.8,16.934,9406700.0,-89.138
0.9,16.927,9402030.0,-89.164
1.0,16.926,9405040.0,-89.145
1.1,16.919,9402050.0,-89.132
1.2,16.927,9401340.0,-89.145
1.3,16.933,9403660.0,-89.162
1.4,16.924,9411300.0,-89.138
1.5,16.925,9406650.0,-89.147
1.6,16.92,9414320.0,-89.16
1.7,16.918,9411950.0,-89.159
1.8,16.916,9412120.0,-89.123
1.9,16.924,9403520.0,-89.151
2.0,16.918,9409220.0,-89.153
2.1,16.921,9405520.0,-89.15
2.2,16.926,9405920.0,-89.164
2.3,16.92,9405020.0,-89.164
2.4,16.92,9411650.0,-89.147
2.5,16.922,9409560.0,-89.138
2.6,16.917,9410260.0,-89.169
2.7,16.917,9410430.0,-89.155
2.8,16.92,9408920.0,-89.149
2.9,16.919,9406590.0,-89.173
3.0,16.923,9410790.0,-89.165
