Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.815,9454840.0,-88.235
-1.9,16.818,9453580.0,-88.24
-1.8,16.815,9454030.0,-88.235
-1.7,16.814,9455140.0,-88.228
-1.6,16.813,9456810.0,-88.239
-1.5,16.816,9459750.0,-88.225
-1.4,16.817,9454710.0,-88.226
-1.3,16.819,9455340.0,-88.222
-1.2,16.816,9456890.0,-88.245
-1.1,16.827,9455180.0,-88.238
-1.0,16.82,9458180.0,-88.221
-0.9,16.821,9452970.0,-88.223
-0.8,16.826,9456930.0,-88.224
-0.7,16.824,9457020.0,-88.231
-0.6,16.829,9456170.0,-88.208
-0.5,16.82,9453300.0,-88.237
-0.4,16.818,9449940.0,-88.244
-0.3,16.823,9453420.0,-88.24
-0.2,16.822,9456440.0,-88.225
-0.1,16.823,9453870.0,-88.216
0.0,16.83,9454840.0,-88.247
0.1,16.82,9453000.0,-88.236
0.2,16.823,9450220.0,-88.247
0.3,16.831,9452210.0,-88.244
0.4,16.825,9454250.0,-88.235
0.5,16.825,9457760.0,-88.234
0.6,16.826,9451570.0,-88.221
0.7,16.822,9452910.0,-88.232
0.8,16.821,9453280.0,-88.226
0.9,16.822,9452630.0,-88.244
1.0,16.823,9452060.0,-88.245
1.1,16.826,9454770.0,-88.236
1.2,16.827,9455410.0,-88.236
1.3,16.826,9455140.0,-88.237
1.4,16.831,9454760.0,-88.239
1.5,16.824,9456240.0,-88.237
1.6,16.816,9453590.0,-88.224
1.7,16.818,9452380.0,-88.233
1.8,16.825,9451950.0,-88.227
1.9,16.818,9451010.0,-88.249
2.0,16.824,9454890.0,-88.246
2.1,16.829,9454330.0,-88.225
2.2,16.831,9455540.0,-88.242
2.3,16.828,9455210.0,-88.229
2.4,16.829,9452460.0,-88.231
2.5,16.829,9453690.0,-88.239
2.6,16.824,9454970.0,-88.237
2.7,16.825,9455490.0,-88.227
2.8,16.829,9456300.0,-88.224
2.9,16.82,9452740.0,-88.229
3.0,16.831,9453510.0,-88.232
