Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.61,9585610.0,-89.812
-1.9,16.614,9582980.0,-89.792
-1.8,16.613,9584640.0,-89.802
-1.7,16.61,9584420.0,-89.805
-1.6,16.613,9584420.0,-89.819
-1.5,16.617,9583240.0,-89.81
-1.4,16.614,9582930.0,-89.818
-1.3,16.615,9584560.0,-89.82
-1.2,16.614,9584070.0,-89.813
-1.1,16.617,9584800.0,-89.807
-1.0,16.617,9583130.0,-89.824
-0.9,16.611,9585300.0,-89.833
-0.8,16.613,9584980.0,-89.833
-0.7,16.615,9581440.0,-89.822
-0.6,16.615,9584590.0,-89.816
-0.5,16.617,9582680.0,-89.817
-0.4,16.615,9583020.0,-89.831
-0.3,16.613,9581560.0,-89.822
-0.2,16.609,9580540.0,-89.833
-0.1,16.604,9584820.0,-89.826
0.0,16.613,9582800.0,-89.808
0.1,16.614,9580180.0,-89.825
0.2,16.613,9580700.0,-89.816
0.3,16.613,9584090.0,-89.814
0.4,16.607,9582450.0,-89.823
0.5,16.609,9583150.0,-89.815
0.6,16.609,9581400.0,-89.81
0.7,16.611,9581880.0,-89.805
0.8,16.609,9584840.0,-89.806
0.9,16.61,9581330.0,-89.811
1.0,16.606,9583020.0,-89.808
1.1,16.606,9585580.0,-89.804
1.2,16.603,9585560.0,-89.802
1.3,16.607,9583440.0,-89.814
1.4,16.608,9583980.0,-89.805
1.5,16.606,9584790.0,-89.82
1.6,16.602,9586510.0,-89.809
1.7,16.607,9585360.0,-89.81
1.8,16.607,9584620.0,-89.807
1.9,16.605,9585470.0,-89.784
2.0,16.606,9584910.0,-89.804
2.1,16.607,9584780.0,-89.812
2.2,16.613,9584570.0,-89.804
2.3,16.61,9585170.0,-89.808
2.4,16.608,9586830.0,-89.816
2.5,16.615,9587450.0,-89.807
2.6,16.613,9587040.0,-89.796
2.7,16.613,9587570.0,-89.795
2.8,16.612,9587290.0,-89.812
2.9,16.611,9586340.0,-89.818
3.0,16.61,9588150.0,-89.826
