Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.333,9158050.0,-86.124
-1.9,17.334,9158530.0,-86.121
-1.8,17.336,9158630.0,-86.126
-1.7,17.333,9159310.0,-86.117
-1.6,17.338,9158000.0,-86.141
-1.5,17.337,9161930.0,-86.142
-1.4,17.338,9159390.0,-86.116
-1.3,17.332,9159590.0,-86.118
-1.2,17.336,9159900.0,-86.115
-1.1,17.339,9158840.0,-86.129
-1.0,17.344,9159620.0,-86.133
-0.9,17.337,9159610.0,-86.124
-0.8,17.34,9159740.0,-86.121
-0.7,17.342,9161080.0,-86.121
-0.6,17.335,9157100.0,-86.122
-0.5,17.337,9158570.0,-86.126
-0.4,17.339,9161020.0,-86.126
-0.3,17.341,9162610.0,-86.127
-0.2,17.337,9159510.0,-86.129
-0.1,17.339,9161570.0,-86.123
0.0,17.335,9159960.0,-86.131
0.1,17.337,9158970.0,-86.145
0.2,17.335,9158120.0,-86.143
0.3,17.331,9159190.0,-86.137
0.4,17.338,9160300.0,-86.141
0.5,17.336,9159070.0,-86.133
0.6,17.335,9159480.0,-86.122
0.7,17.333,9161420.0,-86.124
0.8,17.337,9159580.0,-86.125
0.9,17.335,9158140.0,-86.131
1.0,17.336,9157710.0,-86.126
1.1,17.339,9161360.0,-86.134
1.2,17.335,9160800.0,-86.147
1.3,17.334,9160310.0,-86.145
1.4,17.334,9160670.0,-86.123
1.5,17.335,9158710.0,-86.133
1.6,17.342,9159960.0,-86.141
1.7,17.34,9158980.0,-86.131
1.8,17.34,9160130.0,-86.135
1.9,17.338,9161650.0,-86.131
2.0,17.334,9158840.0,-86.13
2.1,17.338,9159270.0,-86.121
2.2,17.34,9159430.0,-86.124
2.3,17.336,9157240.0,-86.125
2.4,17.342,9161520.0,-86.138
2.5,17.339,9164240.0,-86.114
2.6,17.334,9159130.0,-86.119
2.7,17.335,9160520.0,-86.117
2.8,17.333,9161670.0,-86.119
2.9,17.338,9159130.0,-86.124
3.0,17.336,9139650.0,-85.118
