Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.939,8405030.0,-87.823
-1.9,18.936,8403430.0,-87.82
-1.8,18.941,8403830.0,-87.837
-1.7,18.939,8406120.0,-87.836
-1.6,18.941,8407820.0,-87.835
-1.5,18.937,8405630.0,-87.828
-1.4,18.933,8402120.0,-87.82
-1.3,18.935,8405080.0,-87.816
-1.2,18.943,8405840.0,-87.829
-1.1,18.935,8404770.0,-87.822
-1.0,18.936,8404990.0,-87.845
-0.9,18.93,8404880.0,-87.835
-0.8,18.935,8405840.0,-87.829
-0.7,18.936,8405080.0,-87.831
-0.6,18.931,8405950.0,-87.842
-0.5,18.932,8405650.0,-87.848
-0.4,18.93,8405550.0,-87.826
-0.3,18.93,8407890.0,-87.82
-0.2,18.929,8407610.0,-87.843
-0.1,18.933,8406010.0,-87.824
0.0,18.927,8407580.0,-87.824
0.1,18.923,8404100.0,-87.826
0.2,18.924,8405420.0,-87.825
0.3,18.933,8408080.0,-87.832
0.4,18.931,8405070.0,-87.813
0.5,18.928,8406390.0,-87.821
0.6,18.93,8404060.0,-87.845
0.7,18.926,8404810.0,-87.819
0.8,18.924,8407750.0,-87.826
0.9,18.925,8405070.0,-87.83
1.0,18.926,8407910.0,-87.832
1.1,18.939,8407550.0,-87.843
1.2,18.935,8405510.0,-87.834
1.3,18.93,8404890.0,-87.836
1.4,18.932,8407060.0,-87.852
1.5,18.925,8406930.0,-87.835
1.6,18.927,8409190.0,-87.837
1.7,18.929,8408530.0,-87.836
1.8,18.934,8409380.0,-87.836
1.9,18.927,8407490.0,-87.832
2.0,18.927,8407110.0,-87.832
2.1,18.929,8406600.0,-87.852
2.2,18.929,8407790.0,-87.837
2.3,18.924,8409080.0,-87.839
2.4,18.931,8406440.0,-87.834
2.5,18.928,8406500.0,-87.841
2.6,18.922,8409150.0,-87.862
2.7,18.927,8407510.0,-87.86
2.8,18.925,8405130.0,-87.837
2.9,18.926,8408430.0,-87.837
3.0,18.925,8407200.0,-87.84
