Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.185,11221000.0,-90.161
-1.9,14.191,11215500.0,-90.139
-1.8,14.191,11214700.0,-90.141
-1.7,14.186,11215900.0,-90.156
-1.6,14.193,11217600.0,-90.142
-1.5,14.186,11213500.0,-90.147
-1.4,14.191,11223000.0,-90.128
-1.3,14.191,11220900.0,-90.13
-1.2,14.193,11219900.0,-90.119
-1.1,14.188,11214300.0,-90.138
-1.0,14.192,11216800.0,-90.141
-0.9,14.186,11218000.0,-90.126
-0.8,14.19,11214100.0,-90.135
-0.7,14.191,11216700.0,-90.154
-0.6,14.188,11221800.0,-90.135
-0.5,14.196,11211900.0,-90.133
-0.4,14.187,11219800.0,-90.135
-0.3,14.184,11218000.0,-90.118
-0.2,14.187,11219700.0,-90.098
-0.1,14.189,11216900.0,-90.133
0.0,14.192,11222200.0,-90.117
0.1,14.191,11212200.0,-90.131
0.2,14.188,11214000.0,-90.139
0.3,14.182,11215900.0,-90.135
0.4,14.183,11221800.0,-90.122
0.5,14.178,11218500.0,-90.118
0.6,14.189,11224700.0,-90.115
0.7,14.189,11219300.0,-90.113
0.8,14.182,11223200.0,-90.123
0.9,14.183,11219700.0,-90.155
1.0,14.182,11223600.0,-90.159
1.1,14.186,11220300.0,-90.131
1.2,14.185,11222200.0,-90.149
1.3,14.183,11222600.0,-90.148
1.4,14.18,11220200.0,-90.158
1.5,14.186,11216500.0,-90.15
1.6,14.18,11220200.0,-90.166
1.7,14.182,11221500.0,-90.175
1.8,14.185,11218300.0,-90.169
1.9,14.188,11216200.0,-90.14
2.0,14.187,11218000.0,-90.145
2.1,14.192,11216900.0,-90.143
2.2,14.183,11212800.0,-90.137
2.3,14.185,11213500.0,-90.148
2.4,14.188,11224300.0,-90.134
2.5,14.185,11214800.0,-90.137
2.6,14.193,11221400.0,-90.131
2.7,14.193,11217500.0,-90.121
2.8,14.186,11217700.0,-90.129
2.9,14.193,11217500.0,-90.155
3.0,14.184,11224700.0,-90.121
