Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.278,9780030.0,-90.039
-1.9,16.279,9780960.0,-90.037
-1.8,16.275,9780040.0,-90.04
-1.7,16.275,9779620.0,-90.034
-1.6,16.281,9777420.0,-90.042
-1.5,16.283,9778600.0,-90.047
-1.4,16.278,9778690.0,-90.053
-1.3,16.277,9778980.0,-90.046
-1.2,16.28,9779180.0,-90.04
-1.1,16.278,9779250.0,-90.026
-1.0,16.281,9774420.0,-90.03
-0.9,16.277,9777970.0,-90.036
-0.8,16.279,9777660.0,-90.041
-0.7,16.277,9778310.0,-90.024
-0.6,16.271,9780720.0,-90.022
-0.5,16.272,9779720.0,-90.021
-0.4,16.278,9778160.0,-90.019
-0.3,16.276,9777750.0,-90.01
-0.2,16.276,9780050.0,-90.01
-0.1,16.274,9780750.0,-90.027
0.0,16.276,9779470.0,-90.018
0.1,16.276,9780930.0,-90.018
0.2,16.272,9779270.0,-90.015
0.3,16.274,9780090.0,-90.016
0.4,16.274,9780040.0,-90.033
0.5,16.274,9780370.0,-90.032
0.6,16.27,9782310.0,-90.017
0.7,16.273,9781740.0,-90.023
0.8,16.276,9782850.0,-90.038
0.9,16.272,9781490.0,-90.032
1.0,16.276,9781960.0,-90.054
1.1,16.274,9783370.0,-90.047
1.2,16.274,9782950.0,-90.041
1.3,16.273,9783630.0,-90.042
1.4,16.275,9781570.0,-90.022
1.5,16.277,9782330.0,-90.038
1.6,16.277,9781630.0,-90.034
1.7,16.281,9781480.0,-90.034
1.8,16.278,9781910.0,-90.037
1.9,16.276,9782370.0,-90.028
2.0,16.276,9782270.0,-90.023
2.1,16.278,9779540.0,-90.022
2.2,16.275,9777670.0,-90.036
2.3,16.273,9779200.0,-90.014
2.4,16.278,9779430.0,-90.044
2.5,16.274,9779900.0,-90.032
2.6,16.275,9778940.0,-90.033
2.7,16.275,9777800.0,-90.026
2.8,16.273,9779030.0,-90.015
2.9,16.28,9778780.0,-90.036
3.0,16.272,9779850.0,-90.04
