Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.156,11239500.0,-88.065
-1.9,14.152,11242300.0,-88.06
-1.8,14.155,11243600.0,-88.055
-1.7,14.16,11239300.0,-88.069
-1.6,14.156,11241200.0,-88.035
-1.5,14.154,11238700.0,-88.04
-1.4,14.154,11243100.0,-88.065
-1.3,14.146,11244600.0,-88.064
-1.2,14.145,11243500.0,-88.052
-1.1,14.151,11243000.0,-88.053
-1.0,14.153,11239200.0,-88.048
-0.9,14.155,11242500.0,-88.058
-0.8,14.158,11244000.0,-88.077
-0.7,14.161,11243800.0,-88.061
-0.6,14.148,11242200.0,-88.046
-0.5,14.159,11234500.0,-88.046
-0.4,14.153,11245500.0,-88.086
-0.3,14.148,11238500.0,-88.073
-0.2,14.15,11244900.0,-88.077
-0.1,14.153,11244000.0,-88.027
0.0,14.149,11233200.0,-88.037
0.1,14.146,11241300.0,-88.067
0.2,14.149,11239600.0,-88.066
0.3,14.151,11240900.0,-88.081
0.4,14.157,11237700.0,-88.055
0.5,14.146,11238600.0,-88.047
0.6,14.151,11242900.0,-88.052
0.7,14.15,11240900.0,-88.046
0.8,14.151,11242700.0,-88.059
0.9,14.155,11239000.0,-88.06
1.0,14.158,11237700.0,-88.067
1.1,14.147,11240800.0,-88.058
1.2,14.147,11242100.0,-88.061
1.3,14.157,11240800.0,-88.061
1.4,14.151,11239500.0,-88.054
1.5,14.157,11233700.0,-88.049
1.6,14.15,11243600.0,-88.06
1.7,14.155,11239900.0,-88.054
1.8,14.152,11239100.0,-88.072
1.9,14.146,11238600.0,-88.043
2.0,14.155,11235300.0,-88.045
2.1,14.158,11241800.0,-88.064
2.2,14.152,11241400.0,-88.052
2.3,14.152,11242000.0,-88.044
2.4,14.147,11241300.0,-88.04
2.5,14.147,11238800.0,-88.04
2.6,14.152,11240700.0,-88.054
2.7,14.15,11240800.0,-88.04
2.8,14.151,11239600.0,-88.058
2.9,14.15,11242300.0,-88.054
3.0,14.144,11237900.0,-88.042
