Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,21.134,7495010.0,-83.239
-1.9,21.135,7496030.0,-83.241
-1.8,21.136,7495720.0,-83.24
-1.7,21.134,7497310.0,-83.232
-1.6,21.141,7495120.0,-83.246
-1.5,21.151,7494710.0,-83.247
-1.4,21.157,7496260.0,-83.228
-1.3,21.155,7495440.0,-83.234
-1.2,21.155,7496370.0,-83.24
-1.1,21.153,7494840.0,-83.24
-1.0,21.145,7496010.0,-83.242
-0.9,21.147,7496230.0,-83.253
-0.8,21.142,7495910.0,-83.251
-0.7,21.133,7496840.0,-83.241
-0.6,21.133,7495980.0,-83.233
-0.5,21.133,7496060.0,-83.25
-0.4,21.13,7497130.0,-83.251
-0.3,21.125,7495850.0,-83.248
-0.2,21.128,7496360.0,-83.245
-0.1,21.124,7498060.0,-83.235
0.0,21.119,7497920.0,-83.236
0.1,21.123,7497410.0,-83.233
0.2,21.121,7496580.0,-83.235
0.3,21.116,7496870.0,-83.236
0.4,21.115,7498250.0,-83.261
0.5,21.117,7499410.0,-83.239
0.6,21.113,7498290.0,-83.246
0.7,21.111,7497520.0,-83.254
0.8,21.105,7499170.0,-83.255
0.9,21.103,7499340.0,-83.249
1.0,21.099,7499980.0,-83.261
1.1,21.105,7502120.0,-83.254
1.2,21.101,7502150.0,-83.246
1.3,21.101,7499490.0,-83.241
1.4,21.095,7498760.0,-83.272
1.5,21.096,7499920.0,-83.261
1.6,21.093,7498020.0,-83.254
1.7,21.097,7499790.0,-83.268
1.8,21.088,7499380.0,-83.274
1.9,21.097,7502300.0,-83.254
2.0,21.095,7499020.0,-83.252
2.1,21.092,7501500.0,-83.265
2.2,21.093,7500940.0,-83.263
2.3,21.096,7500260.0,-83.265
2.4,21.095,7499570.0,-83.258
2.5,21.093,7501410.0,-83.263
2.6,21.095,7499100.0,-83.258
2.7,21.091,7499880.0,-83.258
2.8,21.087,7500410.0,-83.262
2.9,21.086,7501360.0,-83.294
3.0,21.09,7502220.0,-83.27
