Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,17.662,9008940.0,-89.894
-1.9,17.668,9010710.0,-89.909
-1.8,17.664,9008020.0,-89.899
-1.7,17.663,9009150.0,-89.901
-1.6,17.67,9009050.0,-89.897
-1.5,17.669,9011510.0,-89.887
-1.4,17.662,9008930.0,-89.876
-1.3,17.666,9006790.0,-89.894
-1.2,17.666,9005110.0,-89.883
-1.1,17.672,9008740.0,-89.913
-1.0,17.67,9008050.0,-89.895
-0.9,17.678,9006120.0,-89.9
-0.8,17.68,9006380.0,-89.923
-0.7,17.676,9011910.0,-89.889
-0.6,17.661,9007200.0,-89.875
-0.5,17.672,9008990.0,-89.914
-0.4,17.662,9011590.0,-89.863
-0.3,17.664,9009600.0,-89.856
-0.2,17.668,9004480.0,-89.877
-0.1,17.675,9011600.0,-89.906
0.0,17.659,9009700.0,-89.855
0.1,17.672,9010250.0,-89.912
0.2,17.664,9010330.0,-89.899
0.3,17.664,9011940.0,-89.903
0.4,17.666,9008720.0,-89.885
0.5,17.668,9008920.0,-89.893
0.6,17.663,9008520.0,-89.887
0.7,17.662,9009080.0,-89.875
0.8,17.666,9007600.0,-89.889
0.9,17.667,9012310.0,-89.891
1.0,17.67,9011820.0,-89.862
1.1,17.67,9009990.0,-89.901
1.2,17.666,9009190.0,-89.879
1.3,17.664,9009130.0,-89.886
1.4,17.67,9011390.0,-89.889
1.5,17.666,9011420.0,-89.91
1.6,17.67,9011580.0,-89.888
1.7,17.674,9013230.0,-89.884
1.8,17.67,9013440.0,-89.874
1.9,17.661,9007900.0,-89.927
2.0,17.67,9007090.0,-89.905
2.1,17.664,9006800.0,-89.907
2.2,17.662,9009290.0,-89.91
2.3,17.669,9008470.0,-89.925
2.4,17.664,9009470.0,-89.886
2.5,17.667,9008320.0,-89.9
2.6,17.665,9009790.0,-89.897
2.7,17.662,9008900.0,-89.894
2.8,17.665,9008230.0,-89.896
2.9,17.678,9007470.0,-89.903
3.0,17.661,9010030.0,-89.9
