Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.423,8635940.0,-86.01
-1.9,18.426,8638130.0,-86.047
-1.8,18.424,8639130.0,-86.057
-1.7,18.422,8640160.0,-86.046
-1.6,18.408,8635080.0,-86.037
-1.5,18.413,8637820.0,-86.069
-1.4,18.418,8637240.0,-86.037
-1.3,18.412,8634680.0,-86.035
-1.2,18.414,8635200.0,-86.047
-1.1,18.418,8638040.0,-86.045
-1.0,18.407,8633190.0,-86.043
-0.9,18.4,8638230.0,-86.051
-0.8,18.4,8639590.0,-86.056
-0.7,18.399,8638030.0,-86.052
-0.6,18.396,8636890.0,-86.024
-0.5,18.397,8637170.0,-86.038
-0.4,18.403,8637990.0,-86.04
-0.3,18.398,8636370.0,-86.028
-0.2,18.395,8634750.0,-86.026
-0.1,18.394,8635140.0,-86.042
0.0,18.397,8637280.0,-86.022
0.1,18.383,8635860.0,-86.042
0.2,18.392,8637960.0,-86.045
0.3,18.392,8642970.0,-86.053
0.4,18.392,8636480.0,-86.036
0.5,18.392,8639230.0,-86.072
0.6,18.393,8637180.0,-86.018
0.7,18.387,8636690.0,-86.022
0.8,18.383,8640020.0,-86.054
0.9,18.382,8642900.0,-86.033
1.0,18.384,8638860.0,-86.039
1.1,18.38,8645710.0,-86.037
1.2,18.383,8643290.0,-86.034
1.3,18.384,8639110.0,-86.023
1.4,18.382,8635790.0,-86.019
1.5,18.38,8641230.0,-86.0
1.6,18.386,8637180.0,-86.004
1.7,18.388,8635130.0,-85.985
1.8,18.394,8634410.0,-85.961
1.9,18.397,8634970.0,-85.946
2.0,18.395,8633770.0,-85.962
2.1,18.399,8634560.0,-85.988
2.2,18.395,8636560.0,-86.008
2.3,18.398,8639010.0,-86.028
2.4,18.406,8638990.0,-86.035
2.5,18.41,8640640.0,-86.049
2.6,18.413,8639440.0,-86.05
2.7,18.407,8639280.0,-86.07
2.8,18.413,8641190.0,-86.101
2.9,18.407,8643080.0,-86.094
3.0,18.412,8643480.0,-86.098
