Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.01,11380200.0,-90.226
-1.9,14.003,11363000.0,-90.195
-1.8,14.002,11359500.0,-90.205
-1.7,13.996,11361700.0,-90.243
-1.6,13.997,11375700.0,-90.26
-1.5,14.03,11372600.0,-90.226
-1.4,13.994,11362200.0,-90.275
-1.3,13.999,11365200.0,-90.279
-1.2,13.991,11371100.0,-90.273
-1.1,14.003,11366100.0,-90.205
-1.0,14.0,11351700.0,-90.237
-0.9,13.996,11365400.0,-90.272
-0.8,13.999,11367700.0,-90.247
-0.7,14.0,11363300.0,-90.238
-0.6,14.003,11367900.0,-90.234
-0.5,13.98,11380200.0,-90.243
-0.4,13.996,11381600.0,-90.244
-0.3,13.995,11372400.0,-90.199
-0.2,13.994,11371600.0,-90.179
-0.1,14.015,11359300.0,-90.286
0.0,13.988,11354900.0,-90.232
0.1,13.995,11359100.0,-90.221
0.2,13.995,11358800.0,-90.241
0.3,14.005,11355400.0,-90.273
0.4,14.013,11376200.0,-90.229
0.5,14.016,11367000.0,-90.242
0.6,14.016,11377400.0,-90.302
0.7,14.013,11380700.0,-90.263
0.8,14.014,11382200.0,-90.216
0.9,13.986,11354600.0,-90.232
1.0,13.996,11367900.0,-90.264
1.1,14.013,11362500.0,-90.209
1.2,14.005,11358400.0,-90.203
1.3,14.001,11352800.0,-90.21
1.4,13.999,11378900.0,-90.32
1.5,13.993,11374000.0,-90.185
1.6,13.981,11355400.0,-90.272
1.7,13.982,11357800.0,-90.302
1.8,13.991,11363300.0,-90.328
1.9,14.019,11381200.0,-90.184
2.0,13.993,11361000.0,-90.185
2.1,14.017,11374100.0,-90.293
2.2,14.019,11375000.0,-90.27
2.3,14.022,11382700.0,-90.235
2.4,13.983,11353600.0,-90.212
2.5,14.004,11362400.0,-90.331
2.6,14.009,11377700.0,-90.212
2.7,14.003,11376000.0,-90.199
2.8,13.987,11369000.0,-90.213
2.9,14.004,11359900.0,-90.261
3.0,14.016,11373100.0,-90.354
