Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,18.56,8471870.0,-81.012
-1.9,18.559,8474520.0,-81.031
-1.8,18.555,8475330.0,-81.028
-1.7,18.555,8476580.0,-81.027
-1.6,18.56,8476540.0,-80.981
-1.5,18.559,8472620.0,-80.99
-1.4,18.556,8476790.0,-81.019
-1.3,18.56,8474600.0,-81.004
-1.2,18.561,8477030.0,-80.988
-1.1,18.557,8471970.0,-81.006
-1.0,18.558,8475140.0,-81.004
-0.9,18.558,8469860.0,-80.971
-0.8,18.56,8472790.0,-80.997
-0.7,18.559,8471410.0,-80.999
-0.6,18.554,8474290.0,-81.0
-0.5,18.559,8473670.0,-80.983
-0.4,18.561,8475540.0,-81.003
-0.3,18.56,8473850.0,-80.991
-0.2,18.565,8475230.0,-80.989
-0.1,18.553,8473080.0,-80.995
0.0,18.551,8475370.0,-81.022
0.1,18.555,8473380.0,-81.012
0.2,18.555,8475700.0,-81.015
0.3,18.551,8474560.0,-81.012
0.4,18.552,8474570.0,-80.999
0.5,18.551,8470900.0,-80.997
0.6,18.548,8472570.0,-81.001
0.7,18.546,8472450.0,-81.001
0.8,18.548,8474180.0,-81.017
0.9,18.556,8474730.0,-80.985
1.0,18.551,8476870.0,-80.978
1.1,18.55,8476110.0,-80.994
1.2,18.549,8472200.0,-80.99
1.3,18.549,8472790.0,-80.991
1.4,18.553,8475960.0,-81.012
1.5,18.554,8474600.0,-80.98
1.6,18.551,8474160.0,-80.996
1.7,18.549,8473500.0,-80.993
1.8,18.55,8476050.0,-80.98
1.9,18.546,8470140.0,-80.994
2.0,18.552,8475200.0,-81.009
2.1,18.548,8473150.0,-80.982
2.2,18.547,8473970.0,-81.004
2.3,18.549,8474240.0,-80.999
2.4,18.548,8471260.0,-80.985
2.5,18.548,8473230.0,-81.017
2.6,18.551,8473450.0,-80.99
2.7,18.548,8472360.0,-80.991
2.8,18.547,8473880.0,-81.007
2.9,18.551,8475110.0,-80.992
3.0,18.551,8472070.0,-80.997
