Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.55,9615400.0,-88.268
-1.9,16.549,9619220.0,-88.275
-1.8,16.548,9615710.0,-88.275
-1.7,16.548,9613780.0,-88.269
-1.6,16.542,9615170.0,-88.275
-1.5,16.548,9617090.0,-88.265
-1.4,16.556,9612460.0,-88.251
-1.3,16.552,9613330.0,-88.251
-1.2,16.549,9613350.0,-88.255
-1.1,16.549,9609250.0,-88.244
-1.0,16.549,9611150.0,-88.275
-0.9,16.545,9617560.0,-88.269
-0.8,16.544,9616210.0,-88.274
-0.7,16.54,9616100.0,-88.289
-0.6,16.555,9619520.0,-88.258
-0.5,16.549,9612190.0,-88.256
-0.4,16.54,9610500.0,-88.266
-0.3,16.542,9608840.0,-88.265
-0.2,16.545,9609950.0,-88.254
-0.1,16.544,9613170.0,-88.268
0.0,16.544,9614440.0,-88.265
0.1,16.552,9613790.0,-88.245
0.2,16.55,9614240.0,-88.243
0.3,16.553,9617350.0,-88.25
0.4,16.547,9613580.0,-88.263
0.5,16.552,9614380.0,-88.271
0.6,16.548,9616200.0,-88.256
0.7,16.549,9616630.0,-88.265
0.8,16.545,9616570.0,-88.27
0.9,16.55,9614870.0,-88.258
1.0,16.546,9616630.0,-88.27
1.1,16.544,9616270.0,-88.276
1.2,16.549,9615780.0,-88.286
1.3,16.548,9615700.0,-88.267
1.4,16.545,9615910.0,-88.26
1.5,16.552,9614520.0,-88.28
1.6,16.552,9614870.0,-88.28
1.7,16.545,9611970.0,-88.293
1.8,16.545,9612630.0,-88.285
1.9,16.551,9616960.0,-88.245
2.0,16.544,9611120.0,-88.263
2.1,16.548,9610940.0,-88.28
2.2,16.547,9612580.0,-88.265
2.3,16.549,9613920.0,-88.276
2.4,16.553,9617040.0,-88.261
2.5,16.548,9611590.0,-88.268
2.6,16.549,9614460.0,-88.272
2.7,16.549,9614920.0,-88.269
2.8,16.547,9613440.0,-88.262
2.9,16.546,9615290.0,-88.25
3.0,16.546,9612870.0,-88.27
