Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.729,10803600.0,-90.168
-1.9,14.728,10805100.0,-90.192
-1.8,14.73,10809500.0,-90.179
-1.7,14.734,10805300.0,-90.142
-1.6,14.723,10800000.0,-90.17
-1.5,14.727,10808400.0,-90.178
-1.4,14.73,10803900.0,-90.172
-1.3,14.731,10807000.0,-90.183
-1.2,14.735,10812300.0,-90.17
-1.1,14.724,10803100.0,-90.155
-1.0,14.731,10807900.0,-90.182
-0.9,14.726,10806200.0,-90.172
-0.8,14.729,10806200.0,-90.175
-0.7,14.731,10806400.0,-90.148
-0.6,14.724,10813900.0,-90.146
-0.5,14.728,10806100.0,-90.17
-0.4,14.724,10809700.0,-90.173
-0.3,14.725,10810500.0,-90.163
-0.2,14.725,10807300.0,-90.136
-0.1,14.727,10807900.0,-90.183
0.0,14.719,10810100.0,-90.157
0.1,14.719,10811500.0,-90.183
0.2,14.722,10815200.0,-90.169
0.3,14.726,10809600.0,-90.148
0.4,14.722,10806000.0,-90.187
0.5,14.726,10811700.0,-90.175
0.6,14.722,10811300.0,-90.187
0.7,14.725,10811500.0,-90.183
0.8,14.73,10812300.0,-90.171
0.9,14.72,10802600.0,-90.176
1.0,14.727,10806700.0,-90.197
1.1,14.723,10806000.0,-90.182
1.2,14.721,10806100.0,-90.192
1.3,14.723,10805600.0,-90.187
1.4,14.73,10806500.0,-90.182
1.5,14.723,10802700.0,-90.202
1.6,14.732,10802500.0,-90.192
1.7,14.729,10807200.0,-90.216
1.8,14.724,10802700.0,-90.182
1.9,14.732,10803500.0,-90.156
2.0,14.729,10802800.0,-90.169
2.1,14.723,10801000.0,-90.159
2.2,14.728,10802600.0,-90.183
2.3,14.728,10800000.0,-90.176
2.4,14.732,10807200.0,-90.161
2.5,14.737,10806700.0,-90.154
2.6,14.731,10811100.0,-90.129
2.7,14.733,10806800.0,-90.139
2.8,14.731,10802800.0,-90.128
2.9,14.732,10808000.0,-90.187
3.0,14.734,10805700.0,-90.139
