Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.72,10821800.0,-90.263
-1.9,14.73,10820800.0,-90.228
-1.8,14.722,10819800.0,-90.224
-1.7,14.715,10821500.0,-90.247
-1.6,14.721,10816000.0,-90.171
-1.5,14.711,10814700.0,-90.183
-1.4,14.723,10820600.0,-90.239
-1.3,14.723,10815500.0,-90.25
-1.2,14.726,10812000.0,-90.267
-1.1,14.717,10816500.0,-90.188
-1.0,14.714,10813200.0,-90.206
-0.9,14.716,10808700.0,-90.237
-0.8,14.717,10810400.0,-90.217
-0.7,14.715,10809400.0,-90.215
-0.6,14.718,10815300.0,-90.22
-0.5,14.716,10812100.0,-90.219
-0.4,14.715,10805700.0,-90.211
-0.3,14.723,10809300.0,-90.199
-0.2,14.72,10806800.0,-90.214
-0.1,14.721,10808200.0,-90.241
0.0,14.715,10809200.0,-90.239
0.1,14.711,10807200.0,-90.227
0.2,14.714,10808300.0,-90.207
0.3,14.714,10806800.0,-90.214
0.4,14.72,10803700.0,-90.246
0.5,14.724,10811200.0,-90.224
0.6,14.719,10809400.0,-90.21
0.7,14.725,10807800.0,-90.213
0.8,14.724,10811400.0,-90.223
0.9,14.715,10807000.0,-90.224
1.0,14.72,10806800.0,-90.209
1.1,14.724,10811400.0,-90.22
1.2,14.715,10810500.0,-90.219
1.3,14.708,10811700.0,-90.226
1.4,14.722,10809500.0,-90.208
1.5,14.716,10808800.0,-90.201
1.6,14.708,10809900.0,-90.221
1.7,14.708,10810300.0,-90.229
1.8,14.72,10812900.0,-90.21
1.9,14.707,10809400.0,-90.181
2.0,14.712,10812200.0,-90.213
2.1,14.726,10813600.0,-90.225
2.2,14.729,10814400.0,-90.211
2.3,14.728,10817100.0,-90.211
2.4,14.712,10805700.0,-90.201
2.5,14.719,10810100.0,-90.18
2.6,14.724,10818200.0,-90.201
2.7,14.724,10817500.0,-90.197
2.8,14.723,10815900.0,-90.184
2.9,14.713,10807600.0,-90.206
3.0,14.716,10812000.0,-90.194
