Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.336,9738350.0,-88.233
-1.9,16.328,9741340.0,-88.218
-1.8,16.328,9740220.0,-88.228
-1.7,16.329,9741500.0,-88.234
-1.6,16.329,9742080.0,-88.208
-1.5,16.33,9739290.0,-88.184
-1.4,16.328,9742340.0,-88.211
-1.3,16.328,9742890.0,-88.21
-1.2,16.33,9741340.0,-88.211
-1.1,16.336,9739670.0,-88.199
-1.0,16.33,9739450.0,-88.209
-0.9,16.33,9742360.0,-88.199
-0.8,16.329,9742690.0,-88.204
-0.7,16.334,9743850.0,-88.185
-0.6,16.333,9738600.0,-88.217
-0.5,16.329,9741970.0,-88.228
-0.4,16.338,9744840.0,-88.189
-0.3,16.34,9742190.0,-88.198
-0.2,16.336,9741430.0,-88.203
-0.1,16.329,9737310.0,-88.222
0.0,16.334,9743230.0,-88.226
0.1,16.334,9739600.0,-88.216
0.2,16.335,9739880.0,-88.218
0.3,16.334,9740880.0,-88.237
0.4,16.329,9743540.0,-88.205
0.5,16.334,9736950.0,-88.185
0.6,16.334,9743340.0,-88.222
0.7,16.336,9742330.0,-88.2
0.8,16.334,9740990.0,-88.207
0.9,16.325,9739910.0,-88.209
1.0,16.333,9741350.0,-88.208
1.1,16.337,9740630.0,-88.205
1.2,16.334,9742650.0,-88.199
1.3,16.335,9738890.0,-88.198
1.4,16.329,9741150.0,-88.217
1.5,16.326,9742640.0,-88.219
1.6,16.339,9740500.0,-88.22
1.7,16.335,9742680.0,-88.204
1.8,16.336,9743990.0,-88.22
1.9,16.333,9737670.0,-88.216
2.0,16.326,9742570.0,-88.216
2.1,16.331,9736960.0,-88.203
2.2,16.329,9737660.0,-88.226
2.3,16.329,9740110.0,-88.235
2.4,16.336,9739650.0,-88.181
2.5,16.33,9736670.0,-88.22
2.6,16.328,9740730.0,-88.202
2.7,16.327,9738140.0,-88.202
2.8,16.327,9737860.0,-88.231
2.9,16.334,9739860.0,-88.196
3.0,16.333,9737980.0,-88.198
