Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.794,10753200.0,-88.287
-1.9,14.793,10757500.0,-88.292
-1.8,14.796,10752900.0,-88.278
-1.7,14.795,10752400.0,-88.277
-1.6,14.793,10755600.0,-88.275
-1.5,14.793,10754900.0,-88.244
-1.4,14.796,10754700.0,-88.264
-1.3,14.792,10752100.0,-88.27
-1.2,14.79,10751100.0,-88.246
-1.1,14.79,10755200.0,-88.287
-1.0,14.789,10755800.0,-88.282
-0.9,14.791,10755300.0,-88.271
-0.8,14.792,10756100.0,-88.273
-0.7,14.788,10756600.0,-88.29
-0.6,14.796,10754900.0,-88.291
-0.5,14.794,10760000.0,-88.276
-0.4,14.788,10755700.0,-88.266
-0.3,14.794,10755200.0,-88.26
-0.2,14.795,10758000.0,-88.263
-0.1,14.797,10752100.0,-88.259
0.0,14.793,10753300.0,-88.262
0.1,14.785,10752500.0,-88.284
0.2,14.784,10751200.0,-88.289
0.3,14.791,10753800.0,-88.282
0.4,14.788,10757800.0,-88.268
0.5,14.797,10754600.0,-88.269
0.6,14.794,10759100.0,-88.259
0.7,14.792,10757700.0,-88.266
0.8,14.795,10755000.0,-88.294
0.9,14.788,10760100.0,-88.257
1.0,14.792,10753600.0,-88.265
1.1,14.794,10753200.0,-88.254
1.2,14.793,10752100.0,-88.263
1.3,14.789,10752600.0,-88.257
1.4,14.788,10754200.0,-88.289
1.5,14.787,10756000.0,-88.26
1.6,14.797,10758000.0,-88.261
1.7,14.791,10755500.0,-88.271
1.8,14.794,10757200.0,-88.287
1.9,14.794,10756300.0,-88.273
2.0,14.79,10754900.0,-88.276
2.1,14.791,10754600.0,-88.272
2.2,14.794,10755500.0,-88.286
2.3,14.794,10753700.0,-88.294
2.4,14.798,10753400.0,-88.276
2.5,14.793,10757100.0,-88.289
2.6,14.787,10755500.0,-88.272
2.7,14.796,10755600.0,-88.277
2.8,14.796,10756800.0,-88.286
2.9,14.787,10757300.0,-88.261
3.0,14.796,10755800.0,-88.263
