Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,26.748,3606750.0,-37.161
-1.9,26.738,3607510.0,-37.162
-1.8,26.742,3608620.0,-37.175
-1.7,26.732,3607510.0,-37.161
-1.6,26.732,3605840.0,-37.144
-1.5,26.733,3608200.0,-37.17
-1.4,26.734,3612180.0,-37.225
-1.3,26.725,3612630.0,-37.216
-1.2,26.716,3611190.0,-37.192
-1.1,26.717,3603290.0,-37.127
-1.0,26.691,3602010.0,-37.122
-0.9,26.727,3600470.0,-37.12
-0.8,26.762,3596260.0,-37.083
-0.7,26.746,3594840.0,-37.061
-0.6,26.737,3598470.0,-37.087
-0.5,26.726,3602300.0,-37.11
-0.4,26.736,3601900.0,-37.116
-0.3,26.741,3601240.0,-37.112
-0.2,26.741,3600990.0,-37.108
-0.1,26.74,3601670.0,-37.114
0.0,26.731,3601820.0,-37.123
0.1,26.739,3602220.0,-37.114
0.2,26.732,3602420.0,-37.121
0.3,26.723,3606050.0,-37.152
0.4,26.729,3610160.0,-37.2
0.5,26.73,3613940.0,-37.233
0.6,26.696,3616650.0,-37.229
0.7,26.691,3619160.0,-37.259
0.8,26.693,3619830.0,-37.278
0.9,26.697,3620860.0,-37.276
1.0,26.688,3621890.0,-37.278
1.1,26.684,3621160.0,-37.273
1.2,26.676,3620670.0,-37.267
1.3,26.68,3620700.0,-37.263
1.4,26.669,3620050.0,-37.256
1.5,26.671,3619480.0,-37.251
1.6,26.669,3618980.0,-37.267
1.7,26.678,3618270.0,-37.264
1.8,26.687,3618590.0,-37.255
1.9,26.676,3619900.0,-37.269
2.0,26.67,3620530.0,-37.261
2.1,26.667,3620380.0,-37.254
2.2,26.665,3620320.0,-37.25
2.3,26.655,3620130.0,-37.25
2.4,26.662,3620890.0,-37.257
2.5,26.65,3624570.0,-37.291
2.6,26.656,3625860.0,-37.309
2.7,26.654,3626440.0,-37.313
2.8,26.652,3625970.0,-37.31
2.9,26.655,3625750.0,-37.31
3.0,26.662,3624840.0,-37.294
