Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,14.398,11058100.0,-90.191
-1.9,14.4,11055100.0,-90.201
-1.8,14.399,11054700.0,-90.19
-1.7,14.395,11056700.0,-90.193
-1.6,14.395,11054700.0,-90.204
-1.5,14.394,11061800.0,-90.192
-1.4,14.394,11055100.0,-90.204
-1.3,14.391,11055800.0,-90.205
-1.2,14.392,11053300.0,-90.204
-1.1,14.4,11050700.0,-90.197
-1.0,14.4,11054500.0,-90.19
-0.9,14.388,11053400.0,-90.201
-0.8,14.391,11055200.0,-90.189
-0.7,14.391,11055600.0,-90.19
-0.6,14.397,11051600.0,-90.183
-0.5,14.394,11053400.0,-90.166
-0.4,14.393,11051200.0,-90.167
-0.3,14.4,11053400.0,-90.159
-0.2,14.4,11056700.0,-90.18
-0.1,14.391,11055300.0,-90.169
0.0,14.388,11050700.0,-90.176
0.1,14.397,11054200.0,-90.167
0.2,14.397,11054300.0,-90.168
0.3,14.395,11054500.0,-90.176
0.4,14.388,11061600.0,-90.188
0.5,14.385,11058900.0,-90.171
0.6,14.389,11053800.0,-90.177
0.7,14.391,11058900.0,-90.177
0.8,14.388,11053900.0,-90.182
0.9,14.395,11058500.0,-90.18
1.0,14.394,11062300.0,-90.198
1.1,14.387,11062800.0,-90.182
1.2,14.388,11061200.0,-90.197
1.3,14.391,11062900.0,-90.186
1.4,14.399,11057700.0,-90.18
1.5,14.394,11057200.0,-90.194
1.6,14.396,11060400.0,-90.189
1.7,14.395,11061800.0,-90.177
1.8,14.399,11058500.0,-90.187
1.9,14.392,11053400.0,-90.203
2.0,14.394,11060100.0,-90.206
2.1,14.399,11056300.0,-90.185
2.2,14.397,11057000.0,-90.192
2.3,14.4,11054000.0,-90.186
2.4,14.396,11059900.0,-90.216
2.5,14.389,11060500.0,-90.18
2.6,14.396,11050100.0,-90.204
2.7,14.394,11051000.0,-90.202
2.8,14.397,11052800.0,-90.197
2.9,14.397,11060400.0,-90.189
3.0,14.392,11056000.0,-90.181
