Voltage (V),Capacitance (F),Impedance (O),Phase Angle (D)
-2.0,16.655,9550090.0,-87.434
-1.9,16.647,9549030.0,-87.432
-1.8,16.644,9546780.0,-87.421
-1.7,16.646,9547420.0,-87.43
-1.6,16.66,9550350.0,-87.449
-1.5,16.649,9552340.0,-87.429
-1.4,16.655,9547090.0,-87.438
-1.3,16.651,9548850.0,-87.445
-1.2,16.653,9548290.0,-87.45
-1.1,16.641,9552630.0,-87.447
-1.0,16.649,9555640.0,-87.421
-0.9,16.645,9551670.0,-87.452
-0.8,16.646,9552240.0,-87.463
-0.7,16.645,9555430.0,-87.453
-0.6,16.651,9554290.0,-87.452
-0.5,16.644,9550550.0,-87.446
-0.4,16.654,9556230.0,-87.453
-0.3,16.65,9553940.0,-87.451
-0.2,16.651,9556280.0,-87.447
-0.1,16.646,9552230.0,-87.436
0.0,16.649,9551880.0,-87.478
0.1,16.645,9555050.0,-87.474
0.2,16.646,9552740.0,-87.463
0.3,16.644,9553330.0,-87.46
0.4,16.647,9555440.0,-87.444
0.5,16.645,9554780.0,-87.473
0.6,16.648,9551030.0,-87.465
0.7,16.643,9551200.0,-87.459
0.8,16.643,9552570.0,-87.463
0.9,16.658,9555420.0,-87.449
1.0,16.659,9556570.0,-87.457
1.1,16.66,9552590.0,-87.476
1.2,16.661,9553630.0,-87.462
1.3,16.666,9554680.0,-87.454
1.4,16.649,9550410.0,-87.487
1.5,16.657,9551160.0,-87.475
1.6,16.66,9552840.0,-87.443
1.7,16.655,9551440.0,-87.463
1.8,16.652,9550480.0,-87.468
1.9,16.661,9552700.0,-87.494
2.0,16.657,9551040.0,-87.479
2.1,16.649,9552060.0,-87.472
2.2,16.655,9551240.0,-87.47
2.3,16.657,9551870.0,-87.488
2.4,16.655,9551590.0,-87.455
2.5,16.645,9549930.0,-87.453
2.6,16.651,9554880.0,-87.472
2.7,16.651,9553090.0,-87.474
2.8,16.651,9552730.0,-87.46
2.9,16.648,9550160.0,-87.454
3.0,16.645,9550000.0,-87.47
